year,cluster,country,countries_share,medoid,total_articles,total_articles_share,mean_distance,n_stayed
1983,0,72,0.3302752293577982,ZA,319331.0,0.9315264699361735,0.4106095731484897,52.0
1983,1,42,0.1926605504587156,RU,21399.0,0.0624234256309728,0.5252236815855553,32.0
1983,2,31,0.14220183486238533,GH,1292.0,0.0037689175155482435,0.6010674092794525,19.0
1983,3,10,0.045871559633027525,AF,31.0,9.043068342259717e-05,0.742754988287619,4.0
1983,4,26,0.11926605504587157,CG,751.0,0.0021907562338829185,0.588134196449566,1.0
1984,0,74,0.3394495412844037,BE,347490.0,0.950987824268813,0.4334775419223363,54.0
1984,1,33,0.15137614678899083,RU,13137.0,0.035952479344497384,0.5463511333424994,30.0
1984,2,43,0.19724770642201836,ZW,4628.0,0.012665606638222875,0.4816990101643026,17.0
1984,3,18,0.08256880733944955,MR,88.0,0.00024083262406301057,0.7039083421051241,4.0
1984,4,11,0.05045871559633028,MU,56.0,0.000153257124403734,0.739221898536749,6.0
1985,0,70,0.3211009174311927,BE,351831.0,0.9232059029590891,0.410332749760393,58.0
1985,1,35,0.16055045871559634,BG,25095.0,0.06584937693028284,0.5288611129551106,25.0
1985,2,42,0.1926605504587156,CO,3991.0,0.01047239941537194,0.4954919980051406,29.0
1985,3,18,0.08256880733944955,SM,98.0,0.00025715237852830117,0.6940322548769554,8.0
1985,4,16,0.07339449541284404,RW,82.0,0.00021516831672776222,0.6928750262408511,6.0
1986,0,69,0.3165137614678899,US,368078.0,0.9218127814314121,0.3996804870447084,56.0
1986,1,41,0.18807339449541285,TW,26740.0,0.06696752801166046,0.512563967430501,35.0
1986,2,36,0.1651376146788991,MW,3527.0,0.008833001918366733,0.561240698877919,19.0
1986,3,8,0.03669724770642202,HT,34.0,8.51494372623955e-05,0.741512399100524,4.0
1986,4,25,0.11467889908256881,SD,919.0,0.0023015392012982784,0.5438611556056708,5.0
1987,0,70,0.3211009174311927,NL,402279.0,0.916985983492023,0.4011251282822706,50.0
1987,1,38,0.1743119266055046,CN,31108.0,0.0709099902666305,0.501613394944468,29.0
1987,2,46,0.21100917431192662,CO,5107.0,0.011641292281460781,0.4790104458179426,21.0
1987,3,10,0.045871559633027525,KI,58.0,0.00013220970282450074,0.7791571607459796,1.0
1987,4,20,0.09174311926605505,RW,145.0,0.00033052425706125185,0.6889659953039288,8.0
1988,0,85,0.38990825688073394,AU,332976.0,0.7272044290596984,0.444889080521786,55.0
1988,1,46,0.21100917431192662,GR,122621.0,0.2677986830754447,0.4206774348167309,25.0
1988,2,30,0.13761467889908258,PE,1426.0,0.0031143190975900063,0.5901349800142172,17.0
1988,3,19,0.0871559633027523,LI,831.0,0.0018148661781888465,0.5881006542777071,3.0
1988,4,9,0.04128440366972477,WS,31.0,6.770258907804361e-05,0.7699949183627293,5.0
1989,0,75,0.3440366972477064,BE,445243.0,0.9202182517128419,0.39944144806670107,54.0
1989,1,38,0.1743119266055046,RO,36060.0,0.07452799966931559,0.5074989014218785,23.0
1989,2,35,0.16055045871559634,NI,1640.0,0.003389515237317736,0.5546552076251626,15.0
1989,3,27,0.12385321100917432,SN,787.0,0.0016265539583957672,0.5380945627087497,2.0
1989,4,14,0.06422018348623854,GQ,115.0,0.00023767942212898758,0.7191857011745401,4.0
1990,0,82,0.3761467889908257,AU,393935.0,0.7616509284394021,0.40293185156797307,57.0
1990,1,46,0.21100917431192662,RO,121762.0,0.2354199051839478,0.47948937223766336,29.0
1990,2,27,0.12385321100917432,SV,917.0,0.0017729673712133516,0.6228513408535552,14.0
1990,3,25,0.11467889908256881,NE,561.0,0.0010846616087793787,0.5796954759588361,14.0
1990,4,8,0.03669724770642202,TV,37.0,7.153739665746348e-05,0.7372332801057138,1.0
1991,0,78,0.3577981651376147,AU,401329.0,0.7486768982802009,0.42013216499813394,57.0
1991,1,60,0.27522935779816515,GR,132825.0,0.24778425933353357,0.45648231769952463,40.0
1991,2,28,0.12844036697247707,PA,1723.0,0.003214246405659163,0.5168456993684963,13.0
1991,3,9,0.04128440366972477,ME,52.0,9.700569535361374e-05,0.7253040210656273,3.0
1991,4,10,0.045871559633027525,MV,122.0,0.00022759028525270916,0.7579160071368033,
1992,0,94,0.43119266055045874,IL,509291.0,0.9184225142824167,0.40315260986614204,59.0
1992,1,35,0.16055045871559634,RU,39634.0,0.0714733971954527,0.49895745573644473,31.0
1992,2,38,0.1743119266055046,CO,5436.0,0.009802931502106297,0.4757564555648985,21.0
1992,3,7,0.03211009174311927,BZ,26.0,4.6886721680420107e-05,0.7233211101962335,1.0
1992,4,13,0.05963302752293578,TO,141.0,0.00025427029834381674,0.7329648732731121,6.0
1993,0,86,0.3944954128440367,CA,534525.0,0.9178979146060007,0.40318897041473734,69.0
1993,1,41,0.18807339449541285,RU,44754.0,0.07685253874052093,0.5109241635376189,29.0
1993,2,39,0.17889908256880735,BB,2419.0,0.004153959226288603,0.5437314927851358,20.0
1993,3,15,0.06880733944954129,ML,394.0,0.0006765853390482471,0.6670384577434813,1.0
1993,4,18,0.08256880733944955,ST,244.0,0.00041900208814155403,0.6951699966393726,8.0
1994,0,84,0.3853211009174312,BE,546714.0,0.9114132962575832,0.3898233955141597,66.0
1994,1,33,0.15137614678899083,RU,44674.0,0.07447491302035665,0.5076436628002606,27.0
1994,2,40,0.1834862385321101,GH,7364.0,0.012276341036887371,0.5396535403986024,15.0
1994,3,34,0.1559633027522936,ML,1080.0,0.0018004411080714776,0.56892804763997,10.0
1994,4,6,0.027522935779816515,VU,21.0,3.500857710138984e-05,0.7700713495714511,2.0
1995,0,60,0.27522935779816515,IL,481048.0,0.7746681417710592,0.3887284743729937,45.0
1995,1,34,0.1559633027522936,RU,42621.0,0.0686358344082593,0.5097403638802994,26.0
1995,2,56,0.25688073394495414,JM,95713.0,0.1541339156452857,0.4369045816313997,12.0
1995,3,35,0.16055045871559634,PE,1514.0,0.002438109225360845,0.5618436533287101,6.0
1995,4,10,0.045871559633027525,SB,77.0,0.00012399895003486463,0.7212828167225958,2.0
1996,0,100,0.45871559633027525,NL,607614.0,0.9082394372513086,0.42694585156469583,47.0
1996,1,43,0.19724770642201836,CN,57857.0,0.08648255162166929,0.5066770757789304,26.0
1996,2,13,0.05963302752293578,BS,108.0,0.00016143449496414062,0.7299702078327466,5.0
1996,3,34,0.1559633027522936,CO,3348.0,0.005004469343888359,0.5128613826609523,15.0
1996,4,9,0.04128440366972477,GN,75.0,0.00011210728816954209,0.7541223134439008,5.0
1997,0,68,0.3119266055045872,IE,446631.0,0.6527660246151418,0.39390524005271244,58.0
1997,1,21,0.0963302752293578,UA,29755.0,0.043487919697521096,0.5434851432050125,14.0
1997,2,16,0.07339449541284404,GI,156.0,0.00022799917569528788,0.6673416539704894,3.0
1997,3,41,0.18807339449541285,LU,4012.0,0.005863671108265993,0.5411364016312211,19.0
1997,4,47,0.21559633027522937,IR,203659.0,0.29765438540337585,0.4076631422736458,2.0
1998,0,57,0.26146788990825687,UY,384459.0,0.5407276762545306,0.4393955979108006,44.0
1998,1,32,0.14678899082568808,RO,40058.0,0.05634012796007893,0.5360864576028197,19.0
1998,2,12,0.05504587155963303,TD,44.0,6.188440836395908e-05,0.742553239484804,4.0
1998,3,43,0.19724770642201836,BW,9823.0,0.013815694167253865,0.5514350823215585,27.0
1998,4,54,0.24770642201834864,DE,276619.0,0.3890546172097727,0.391840205666845,36.0
1999,0,79,0.3623853211009174,US,580474.0,0.7834841433523015,0.38758732792539874,42.0
1999,1,49,0.22477064220183487,CN,148735.0,0.20075234043472157,0.46177696502845134,22.0
1999,2,15,0.06880733944954129,AF,220.0,0.00029694096813553467,0.6867575401210287,3.0
1999,3,35,0.16055045871559634,BO,11282.0,0.015227672738659555,0.4439669381551896,23.0
1999,4,17,0.0779816513761468,GM,177.0,0.00023890250618177107,0.6271746420781656,1.0
2000,0,71,0.3256880733944954,US,610725.0,0.7490516121673284,0.374007105049034,59.0
2000,1,53,0.24311926605504589,CN,191026.0,0.23429257565332362,0.453003445852702,42.0
2000,2,15,0.06880733944954129,TO,230.0,0.0002820940207106071,0.6780639093408751,8.0
2000,3,42,0.1926605504587156,ID,13151.0,0.016129645505935625,0.43512783569913693,26.0
2000,4,17,0.0779816513761468,GM,199.0,0.00024407265270178614,0.6387148173542754,6.0
2001,0,76,0.3486238532110092,IE,580025.0,0.675897710786513,0.38990006626334606,54.0
2001,1,59,0.2706422018348624,CN,269239.0,0.31374169002103347,0.43287473351837075,43.0
2001,2,13,0.05963302752293578,RW,214.0,0.0002493721996609004,0.6664864029045462,6.0
2001,3,41,0.18807339449541285,CO,8628.0,0.010054127750814247,0.44653157607543986,26.0
2001,4,10,0.045871559633027525,TL,49.0,5.709924197843047e-05,0.706164662322616,5.0
2002,0,70,0.3211009174311927,DK,775582.0,0.7030166240641033,0.3776547021214442,52.0
2002,1,62,0.28440366972477066,CN,319832.0,0.28990772466053916,0.43036568260942804,45.0
2002,2,12,0.05504587155963303,GF,249.0,0.00022570294229618752,0.6830180351711234,3.0
2002,3,46,0.21100917431192662,CO,7397.0,0.006704918329979515,0.4518565429412961,26.0
2002,4,11,0.05045871559633028,RW,160.0,0.00014503000308188757,0.6729090769069841,5.0
2003,0,69,0.3165137614678899,DK,817000.0,0.7179179851196779,0.38006591341894974,55.0
2003,1,65,0.2981651376146789,CN,312122.0,0.2742692746040687,0.43651620508941924,55.0
2003,2,14,0.06422018348623854,GN,252.0,0.0002214385951654331,0.6644789472143998,6.0
2003,3,38,0.1743119266055046,CO,8090.0,0.007108881884477594,0.4471829447099602,25.0
2003,4,16,0.07339449541284404,MV,549.0,0.0004824197966104078,0.6717539297732059,8.0
2004,0,86,0.3944954128440367,BE,852094.0,0.6956471335478825,0.35921054338610375,54.0
2004,1,44,0.2018348623853211,TW,363807.0,0.29701100666669933,0.4641828040883188,39.0
2004,2,14,0.06422018348623854,BT,180.0,0.00014695149131271768,0.6879596164441649,6.0
2004,3,39,0.17889908256880735,BO,7428.0,0.0060641982081714825,0.44584769224842924,20.0
2004,4,22,0.10091743119266056,CI,1385.0,0.0011307100859339666,0.5854821184721949,7.0
2005,0,48,0.22018348623853212,SE,678610.0,0.4907318420685351,0.35383161629731835,34.0
2005,1,49,0.22477064220183487,CN,443112.0,0.3204331913804287,0.41231562519629666,33.0
2005,2,45,0.20642201834862386,NZ,252963.0,0.182928337285308,0.331299020242698,1.0
2005,3,39,0.17889908256880735,PE,7762.0,0.0056130333448313014,0.4732797614939292,24.0
2005,4,21,0.0963302752293578,GA,406.0,0.00029359592089687043,0.5681493038661314,11.0
2006,0,69,0.3165137614678899,CA,990666.0,0.6278848231981204,0.33526181373921027,38.0
2006,1,51,0.23394495412844038,RO,556975.0,0.35301115552645707,0.4332363352344842,39.0
2006,2,10,0.045871559633027525,AW,118.0,7.478848485501492e-05,0.6832859254782258,2.0
2006,3,52,0.23853211009174313,CO,27655.0,0.01752775888699523,0.3948200520290447,25.0
2006,4,25,0.11467889908256881,GF,2369.0,0.001501473903572291,0.5386763793137115,13.0
2007,0,82,0.3761467889908257,NO,921571.0,0.537930990201246,0.34622929697182614,47.0
2007,1,31,0.14220183486238533,BY,629290.0,0.36732339974211653,0.48926619814001737,24.0
2007,2,62,0.28440366972477066,UY,160847.0,0.09388813882044879,0.3890896306795183,2.0
2007,3,19,0.0871559633027523,TD,293.0,0.00017102727855907476,0.6193942795623687,3.0
2007,4,16,0.07339449541284404,HN,1176.0,0.0006864439576295969,0.6411894218992091,9.0
2008,0,58,0.26605504587155965,CA,1048388.0,0.5653241592027997,0.3306261032950617,45.0
2008,1,51,0.23394495412844038,RO,720632.0,0.3885876979654784,0.43493320398964924,25.0
2008,2,49,0.22477064220183487,EC,79000.0,0.0425993130186736,0.38000307328733557,33.0
2008,3,16,0.07339449541284404,AF,463.0,0.00024966432819804906,0.6150073851577156,7.0
2008,4,34,0.1559633027522936,CU,6007.0,0.0032391654848502823,0.5085073960621936,11.0
2009,0,72,0.3302752293577982,BD,1585741.0,0.7887104467486243,0.33546404075713443,35.0
2009,1,23,0.10550458715596331,UA,85030.0,0.04229193120883898,0.5189529950303823,19.0
2009,2,64,0.29357798165137616,CL,333331.0,0.16579103518491717,0.34532911659800186,32.0
2009,3,24,0.11009174311926606,SV,1382.0,0.000687374443497771,0.5543413950854084,9.0
2009,4,24,0.11009174311926606,CU,5065.0,0.002519212414121715,0.4641775720389359,16.0
2010,0,63,0.2889908256880734,CA,1159813.0,0.5448070344049443,0.3281558506994487,38.0
2010,1,55,0.25229357798165136,CN,852662.0,0.4005268569758992,0.41479018071150403,17.0
2010,2,47,0.21559633027522937,CL,113187.0,0.05316811744927193,0.3570929707919541,30.0
2010,3,30,0.13761467889908258,LU,3121.0,0.0014660490565098262,0.4856466542761234,13.0
2010,4,11,0.05045871559633028,DJ,68.0,3.1942113374773525e-05,0.7299764286444431,6.0
2011,0,66,0.30275229357798167,SE,1372031.0,0.5900305157575872,0.3202535416144995,48.0
2011,1,42,0.1926605504587156,VN,780830.0,0.33578944471298156,0.42874496674485835,34.0
2011,2,42,0.1926605504587156,CD,68330.0,0.02938474796977323,0.42660042774618767,22.0
2011,3,47,0.21559633027522937,BW,103640.0,0.044569519677847176,0.34186797408616937,16.0
2011,4,12,0.05504587155963303,BT,525.0,0.0002257718818107851,0.6095158261914723,3.0
2012,0,55,0.25229357798165136,SE,1373942.0,0.5749485914001803,0.31259224045377365,46.0
2012,1,45,0.20642201834862386,DZ,670106.0,0.28041685950994233,0.41167034257437884,32.0
2012,2,54,0.24770642201834864,PH,332479.0,0.13913129718731979,0.32766143680352317,14.0
2012,3,19,0.0871559633027523,BS,2462.0,0.0010302643284994882,0.4967397188764477,8.0
2012,4,35,0.16055045871559634,CU,10689.0,0.004472987574058095,0.5026586851156042,3.0
2013,0,53,0.24311926605504589,SE,1359472.0,0.5293154111243794,0.3085075242920496,46.0
2013,1,38,0.1743119266055046,MN,784636.0,0.3055009054419573,0.41421468392900335,34.0
2013,2,54,0.24770642201834864,VE,407866.0,0.15880412356683782,0.30705168526782606,37.0
2013,3,31,0.14220183486238533,AL,6646.0,0.0025876444842796507,0.4308002014420987,14.0
2013,4,33,0.15137614678899083,PY,9739.0,0.00379191538254582,0.4447004079598449,22.0
2014,0,80,0.3669724770642202,CA,1737936.0,0.6407645214275048,0.3286147499664916,48.0
2014,1,39,0.17889908256880735,DZ,756334.0,0.27885491384570577,0.41300894660297116,30.0
2014,2,61,0.2798165137614679,CO,214625.0,0.07913069607360583,0.3348721544992249,31.0
2014,3,20,0.09174311926605505,RE,2765.0,0.0010194356419034136,0.5184300984387095,13.0
2014,4,12,0.05504587155963303,GD,625.0,0.00023043301128015676,0.5980753675869064,11.0
2015,0,59,0.2706422018348624,DK,1225625.0,0.4503988866672375,0.31536796695608077,48.0
2015,1,52,0.23853211009174313,CZ,1015498.0,0.37318035174935754,0.35577119160393056,31.0
2015,2,54,0.24770642201834864,ZA,472652.0,0.1736925524373631,0.30037060849327407,37.0
2015,3,26,0.11926605504587157,RE,6823.0,0.0025073506200759296,0.4534144811410193,11.0
2015,4,17,0.0779816513761468,CG,601.0,0.0002208585259659437,0.536919258866354,9.0
2016,0,49,0.22477064220183487,DK,1147070.0,0.4167117743863231,0.30992991729295216,39.0
2016,1,45,0.20642201834862386,SG,1028985.0,0.37381342478393703,0.3875789382941039,33.0
2016,2,58,0.26605504587155965,CL,255847.0,0.09294503155118485,0.36274148985278554,30.0
2016,3,41,0.18807339449541285,LT,320284.0,0.11635393999280698,0.2890724601200516,1.0
2016,4,21,0.0963302752293578,MQ,484.0,0.0001758292857480192,0.5114281972241265,14.0
2017,0,59,0.2706422018348624,SE,1824115.0,0.6234112388765362,0.2834789759069848,23.0
2017,1,30,0.13761467889908258,SK,526172.0,0.17982503207426329,0.3609180667663393,18.0
2017,2,57,0.26146788990825687,CO,554812.0,0.1896130651102418,0.27078046725081906,27.0
2017,3,33,0.15137614678899083,BO,12535.0,0.004283973257890747,0.3958707204939184,
2017,4,30,0.13761467889908258,CG,8388.0,0.0028666906810680165,0.4064310407197667,12.0
2018,0,50,0.22935779816513763,SE,1453011.0,0.4537766548825124,0.271892063502481,38.0
2018,1,34,0.1559633027522936,BY,1032030.0,0.3223039062597594,0.36262849751378223,22.0
2018,2,57,0.26146788990825687,BA,683104.0,0.21333399957527077,0.2659120300861354,38.0
2018,3,32,0.14678899082568808,RE,12455.0,0.0038897078112703153,0.39647480057105017,18.0
2018,4,40,0.1834862385321101,PY,21440.0,0.006695731471187118,0.38098703498674225,22.0
2019,0,52,0.23853211009174313,NL,1307571.0,0.38622605122364245,0.3234007573854177,24.0
2019,1,59,0.2706422018348624,BG,1429127.0,0.422130865480414,0.32494649410721504,29.0
2019,2,67,0.3073394495412844,AL,646033.0,0.19082311748284672,0.2854773815605102,45.0
2019,3,21,0.0963302752293578,LS,2367.0,0.0006991567289626044,0.4511453870164141,13.0
2019,4,16,0.07339449541284404,MR,409.0,0.00012080908413422273,0.4689516540230266,13.0
2020,0,32,0.14678899082568808,IR,1989177.0,0.5296145047679701,0.3706494263273786,5.0
2020,1,59,0.2706422018348624,NL,901934.0,0.24013817208996202,0.28644929291139665,8.0
2020,2,61,0.2798165137614679,LT,591854.0,0.15757997559037842,0.26745453920804557,30.0
2020,3,53,0.24311926605504589,BO,272727.0,0.07261303294872914,0.3400746985166707,15.0
2020,4,8,0.03669724770642202,AG,204.0,5.431460296025236e-05,0.5958366125451732,4.0
2021,0,34,0.1559633027522936,TH,2171108.0,0.5463343193367817,0.3373156197079172,26.0
2021,1,41,0.18807339449541285,KZ,356444.0,0.08969502674287957,0.3094084950589853,2.0
2021,2,63,0.2889908256880734,SV,507451.0,0.1276941988522769,0.2899814134689963,14.0
2021,3,65,0.2981651376146789,ES,938673.0,0.23620624793184625,0.25297132016883545,5.0
2021,4,12,0.05504587155963303,CF,279.0,7.020713621568438e-05,0.5358201914373666,5.0
2022,0,56,0.25688073394495414,CA,2206636.0,0.5488527160627711,0.27166335836132977,26.0
2022,1,39,0.17889908256880735,SK,1018786.0,0.25340086139568385,0.33461474268470615,28.0
2022,2,59,0.2706422018348624,CO,501192.0,0.12466061029953845,0.247717896240991,25.0
2022,3,37,0.16972477064220184,GE,291996.0,0.07262765480100247,0.3597740178481266,1.0
2022,4,23,0.10550458715596331,GM,1842.0,0.0004581574410041458,0.44973846443777804,9.0
2023,0,58,0.26605504587155965,AU,1302074.0,0.3291286296565452,0.2841102149590302,31.0
2023,1,34,0.1559633027522936,BG,1658360.0,0.41918796802426617,0.3596711423368833,16.0
2023,2,56,0.25688073394495414,LT,671003.0,0.1696111725488957,0.25754972213873517,21.0
2023,3,58,0.26605504587155965,AF,323446.0,0.08175828620177572,0.3377807662112589,29.0
2023,4,10,0.045871559633027525,AG,1242.0,0.00031394356851717275,0.621559295995958,9.0
