year,country,cluster
2000,NG,18.0
2000,NL,18.0
2000,NO,12.0
2000,NZ,18.0
2000,PE,17.0
2000,PH,18.0
2000,PK,18.0
2000,PL,12.0
2000,PR,17.0
2000,PT,12.0
2000,RO,11.0
2000,RS,11.0
2000,RU,11.0
2000,SA,12.0
2000,SE,12.0
2000,SG,11.0
2000,SI,11.0
2000,SK,11.0
2000,TH,18.0
2000,TR,12.0
2000,TW,11.0
2000,UA,11.0
2000,US,18.0
2000,VE,18.0
2000,ZA,18.0
2001,AM,4.0
2001,AR,12.0
2001,AT,12.0
2001,AU,18.0
2001,BD,18.0
2001,BE,18.0
2001,BG,11.0
2001,BR,18.0
2001,BY,4.0
2001,CA,18.0
2001,CH,12.0
2001,CL,17.0
2001,CN,11.0
2001,CO,17.0
2001,CR,17.0
2001,CU,18.0
2001,CZ,11.0
2001,DE,12.0
2001,DK,18.0
2001,DZ,17.0
2001,EE,11.0
2001,EG,11.0
2001,ES,12.0
2001,FI,18.0
2001,FR,12.0
2001,GB,18.0
2001,GR,11.0
2001,HK,11.0
2001,HR,17.0
2001,HU,12.0
2001,ID,17.0
2001,IE,18.0
2001,IL,12.0
2001,IN,11.0
2001,IR,11.0
2001,IT,12.0
2001,JO,11.0
2001,JP,11.0
2001,KE,18.0
2001,KR,11.0
2001,KW,11.0
2001,LT,11.0
2001,LV,17.0
2001,MA,12.0
2001,MX,17.0
2001,MY,12.0
2001,NG,18.0
2001,NL,18.0
2001,NO,12.0
2001,NZ,18.0
2001,PE,17.0
2001,PH,18.0
2001,PK,18.0
2001,PL,11.0
2001,PR,17.0
2001,PT,11.0
2001,RO,4.0
2001,RS,11.0
2001,RU,4.0
2001,SA,12.0
2001,SE,12.0
2001,SG,11.0
2001,SI,11.0
2001,SK,11.0
2001,TH,18.0
2001,TR,12.0
2001,TW,11.0
2001,UA,4.0
2001,US,18.0
2001,UZ,4.0
2001,VE,18.0
2001,VN,11.0
2001,ZA,18.0
2002,AM,4.0
2002,AR,12.0
2002,AT,12.0
2002,AU,16.0
2002,BD,12.0
2002,BE,12.0
2002,BG,11.0
2002,BR,16.0
2002,BY,4.0
2002,CA,12.0
2002,CH,12.0
2002,CL,16.0
2002,CN,11.0
2002,CO,16.0
2002,CR,16.0
2002,CU,16.0
2002,CZ,11.0
2002,DE,11.0
2002,DK,12.0
2002,DZ,11.0
2002,EE,11.0
2002,EG,11.0
2002,ES,12.0
2002,FI,12.0
2002,FR,12.0
2002,GB,16.0
2002,GR,11.0
2002,HK,11.0
2002,HR,16.0
2002,HU,12.0
2002,ID,16.0
2002,IE,16.0
2002,IL,12.0
2002,IN,11.0
2002,IR,11.0
2002,IT,11.0
2002,JO,11.0
2002,JP,11.0
2002,KE,16.0
2002,KR,11.0
2002,KW,11.0
2002,LT,11.0
2002,LV,11.0
2002,MA,12.0
2002,MX,16.0
2002,MY,12.0
2002,NG,16.0
2002,NL,12.0
2002,NO,12.0
2002,NZ,16.0
2002,PE,16.0
2002,PH,16.0
2002,PK,12.0
2002,PL,11.0
2002,PR,16.0
2002,PT,11.0
2002,RO,4.0
2002,RS,11.0
2002,RU,4.0
2002,SA,12.0
2002,SE,12.0
2002,SG,11.0
2002,SI,11.0
2002,SK,11.0
2002,TH,12.0
2002,TN,11.0
2002,TR,12.0
2002,TW,11.0
2002,UA,4.0
2002,US,12.0
2002,UZ,4.0
2002,VE,16.0
2002,VN,11.0
2002,ZA,16.0
2003,AE,12.0
2003,AM,20.0
2003,AR,12.0
2003,AT,12.0
2003,AU,12.0
2003,BD,12.0
2003,BE,12.0
2003,BG,20.0
2003,BR,15.0
2003,BY,20.0
2003,CA,12.0
2003,CH,12.0
2003,CL,15.0
2003,CN,20.0
2003,CO,15.0
2003,CR,15.0
2003,CU,15.0
2003,CZ,20.0
2003,DE,20.0
2003,DK,12.0
2003,DZ,19.0
2003,EE,19.0
2003,EG,20.0
2003,ES,12.0
2003,FI,12.0
2003,FR,12.0
2003,GB,12.0
2003,GR,20.0
2003,HK,19.0
2003,HR,15.0
2003,HU,12.0
2003,ID,15.0
2003,IE,12.0
2003,IL,12.0
2003,IN,20.0
2003,IR,20.0
2003,IT,20.0
2003,JO,20.0
2003,JP,20.0
2003,KE,15.0
2003,KR,20.0
2003,KW,20.0
2003,LB,12.0
2003,LT,19.0
2003,LU,15.0
2003,LV,19.0
2003,MA,12.0
2003,MX,15.0
2003,MY,19.0
2003,NG,15.0
2003,NL,12.0
2003,NO,12.0
2003,NZ,15.0
2003,PE,15.0
2003,PH,15.0
2003,PK,12.0
2003,PL,19.0
2003,PR,15.0
2003,PT,19.0
2003,RO,20.0
2003,RS,20.0
2003,RU,20.0
2003,SA,20.0
2003,SE,12.0
2003,SG,20.0
2003,SI,19.0
2003,SK,20.0
2003,TH,12.0
2003,TN,20.0
2003,TR,12.0
2003,TW,20.0
2003,UA,20.0
2003,US,12.0
2003,UZ,20.0
2003,VE,15.0
2003,VN,19.0
2003,ZA,15.0
2004,AE,13.0
2004,AM,11.0
2004,AR,13.0
2004,AT,21.0
2004,AU,13.0
2004,BD,13.0
2004,BE,13.0
2004,BG,11.0
2004,BR,13.0
2004,BY,11.0
2004,CA,13.0
2004,CH,21.0
2004,CL,13.0
2004,CN,11.0
2004,CO,0.0
2004,CR,0.0
2004,CU,13.0
2004,CY,0.0
2004,CZ,11.0
2004,DE,21.0
2004,DK,13.0
2004,DZ,0.0
2004,EE,13.0
2004,EG,11.0
2004,ES,21.0
2004,FI,21.0
2004,FR,13.0
2004,GB,13.0
2004,GR,11.0
2004,HK,11.0
2004,HR,13.0
2004,HU,21.0
2004,ID,0.0
2004,IE,13.0
2004,IL,21.0
2004,IN,11.0
2004,IR,11.0
2004,IT,21.0
2004,JO,11.0
2004,JP,11.0
2004,KE,13.0
2004,KR,11.0
2004,KW,11.0
2004,LB,13.0
2004,LT,11.0
2004,LU,0.0
2004,LV,0.0
2004,MA,21.0
2004,MX,13.0
2004,MY,11.0
2004,NG,13.0
2004,NL,21.0
2004,NO,13.0
2004,NZ,13.0
2004,PE,0.0
2004,PH,13.0
2004,PK,21.0
2004,PL,11.0
2004,PR,13.0
2004,PT,11.0
2004,RO,11.0
2004,RS,21.0
2004,RU,11.0
2004,SA,21.0
2004,SE,21.0
2004,SG,11.0
2004,SI,11.0
2004,SK,11.0
2004,SV,0.0
2004,TH,21.0
2004,TN,21.0
2004,TR,21.0
2004,TW,11.0
2004,UA,11.0
2004,US,21.0
2004,UY,13.0
2004,UZ,11.0
2004,VE,13.0
2004,VN,11.0
2004,ZA,13.0
2005,AE,11.0
2005,AM,11.0
2005,AR,16.0
2005,AT,21.0
2005,AU,16.0
2005,BD,11.0
2005,BE,16.0
2005,BG,11.0
2005,BO,0.0
2005,BR,16.0
2005,BY,11.0
2005,CA,21.0
2005,CH,21.0
2005,CL,16.0
2005,CN,11.0
2005,CO,16.0
2005,CR,16.0
2005,CU,16.0
2005,CY,0.0
2005,CZ,11.0
2005,DE,21.0
2005,DK,21.0
2005,DZ,0.0
2005,EE,16.0
2005,EG,11.0
2005,ES,21.0
2005,FI,21.0
2005,FR,16.0
2005,GB,16.0
2005,GR,11.0
2005,HK,11.0
2005,HR,16.0
2005,HU,21.0
2005,ID,16.0
2005,IE,21.0
2005,IL,21.0
2005,IN,11.0
2005,IR,11.0
2005,IT,21.0
2005,JO,11.0
2005,JP,11.0
2005,KE,16.0
2005,KR,11.0
2005,KW,11.0
2005,LB,21.0
2005,LT,11.0
2005,LU,0.0
2005,LV,0.0
2005,MA,21.0
2005,MX,16.0
2005,MY,11.0
2005,NG,16.0
2005,NL,21.0
2005,NO,21.0
2005,NZ,16.0
2005,PE,0.0
2005,PH,16.0
2005,PK,21.0
2005,PL,11.0
2005,PR,16.0
2005,PT,11.0
2005,RO,11.0
2005,RS,21.0
2005,RU,11.0
2005,SA,21.0
2005,SE,21.0
2005,SG,11.0
2005,SI,11.0
2005,SK,11.0
2005,TH,21.0
2005,TN,21.0
2005,TR,21.0
2005,TW,11.0
2005,UA,11.0
2005,US,21.0
2005,UY,16.0
2005,UZ,11.0
2005,VE,16.0
2005,VN,11.0
2005,ZA,16.0
2006,AE,0.0
2006,AM,11.0
2006,AR,16.0
2006,AT,21.0
2006,AU,16.0
2006,BD,11.0
2006,BE,16.0
2006,BG,11.0
2006,BO,0.0
2006,BR,16.0
2006,BY,11.0
2006,CA,21.0
2006,CH,21.0
2006,CL,16.0
2006,CN,11.0
2006,CO,16.0
2006,CR,0.0
2006,CU,16.0
2006,CY,0.0
2006,CZ,11.0
2006,DE,21.0
2006,DK,16.0
2006,DZ,0.0
2006,EE,0.0
2006,EG,11.0
2006,ES,21.0
2006,FI,21.0
2006,FR,16.0
2006,GB,16.0
2006,GR,21.0
2006,HK,11.0
2006,HR,16.0
2006,HU,21.0
2006,ID,16.0
2006,IE,16.0
2006,IL,21.0
2006,IN,11.0
2006,IR,11.0
2006,IS,21.0
2006,IT,21.0
2006,JO,11.0
2006,JP,11.0
2006,KE,16.0
2006,KR,11.0
2006,KW,21.0
2006,LB,16.0
2006,LT,11.0
2006,LU,0.0
2006,LV,0.0
2006,MA,21.0
2006,MX,16.0
2006,MY,11.0
2006,NG,16.0
2006,NL,21.0
2006,NO,16.0
2006,NZ,16.0
2006,PE,0.0
2006,PH,16.0
2006,PK,21.0
2006,PL,11.0
2006,PR,16.0
2006,PT,11.0
2006,RO,11.0
2006,RS,21.0
2006,RU,11.0
2006,SA,21.0
2006,SE,21.0
2006,SG,11.0
2006,SI,0.0
2006,SK,11.0
2006,TH,21.0
2006,TN,21.0
2006,TR,21.0
2006,TW,11.0
2006,UA,11.0
2006,US,21.0
2006,UY,16.0
2006,UZ,11.0
2006,VE,16.0
2006,VN,11.0
2006,ZA,16.0
2007,AE,22.0
2007,AM,11.0
2007,AR,15.0
2007,AT,21.0
2007,AU,15.0
2007,AZ,11.0
2007,BD,11.0
2007,BE,21.0
2007,BG,11.0
2007,BO,15.0
2007,BR,15.0
2007,BY,11.0
2007,CA,21.0
2007,CH,21.0
2007,CL,15.0
2007,CN,11.0
2007,CO,15.0
2007,CR,15.0
2007,CU,15.0
2007,CY,22.0
2007,CZ,11.0
2007,DE,21.0
2007,DK,15.0
2007,DZ,22.0
2007,EE,22.0
2007,EG,11.0
2007,ES,21.0
2007,FI,21.0
2007,FR,22.0
2007,GB,15.0
2007,GH,15.0
2007,GR,21.0
2007,HK,11.0
2007,HR,15.0
2007,HU,21.0
2007,ID,15.0
2007,IE,21.0
2007,IL,21.0
2007,IN,11.0
2007,IQ,21.0
2007,IR,11.0
2007,IS,21.0
2007,IT,21.0
2007,JO,11.0
2007,JP,11.0
2007,KE,15.0
2007,KR,11.0
2007,KW,21.0
2007,LB,21.0
2007,LK,22.0
2007,LT,11.0
2007,LU,15.0
2007,LV,22.0
2007,MA,21.0
2007,MX,22.0
2007,MY,11.0
2007,NG,15.0
2007,NL,21.0
2007,NO,21.0
2007,NZ,15.0
2007,OM,21.0
2007,PE,15.0
2007,PH,15.0
2007,PK,21.0
2007,PL,22.0
2007,PR,22.0
2007,PT,22.0
2007,RO,11.0
2007,RS,21.0
2007,RU,11.0
2007,SA,21.0
2007,SE,21.0
2007,SG,11.0
2007,SI,22.0
2007,SK,11.0
2007,TH,21.0
2007,TN,21.0
2007,TR,21.0
2007,TW,11.0
2007,UA,11.0
2007,US,21.0
2007,UY,15.0
2007,UZ,11.0
2007,VE,15.0
2007,VN,22.0
2007,ZA,15.0
2008,AE,25.0
2008,AM,11.0
2008,AR,13.0
2008,AT,13.0
2008,AU,13.0
2008,AZ,11.0
2008,BD,11.0
2008,BE,13.0
2008,BG,11.0
2008,BO,23.0
2008,BR,23.0
2008,BY,11.0
2008,CA,13.0
2008,CH,13.0
2008,CL,23.0
2008,CN,11.0
2008,CO,23.0
2008,CR,23.0
2008,CU,23.0
2008,CY,25.0
2008,CZ,11.0
2008,DE,24.0
2008,DK,13.0
2008,DZ,25.0
2008,EC,23.0
2008,EE,25.0
2008,EG,11.0
2008,ES,13.0
2008,FI,13.0
2008,FR,13.0
2008,GB,13.0
2008,GE,11.0
2008,GH,23.0
2008,GR,24.0
2008,HK,25.0
2008,HR,23.0
2008,HU,13.0
2008,ID,23.0
2008,IE,13.0
2008,IL,13.0
2008,IN,11.0
2008,IQ,24.0
2008,IR,11.0
2008,IS,13.0
2008,IT,24.0
2008,JO,11.0
2008,JP,11.0
2008,KE,23.0
2008,KR,11.0
2008,KW,24.0
2008,LB,13.0
2008,LK,13.0
2008,LT,25.0
2008,LU,23.0
2008,LV,25.0
2008,MA,24.0
2008,MN,25.0
2008,MX,13.0
2008,MY,11.0
2008,NG,23.0
2008,NL,13.0
2008,NO,13.0
2008,NZ,13.0
2008,OM,24.0
2008,PE,23.0
2008,PH,23.0
2008,PK,24.0
2008,PL,25.0
2008,PR,13.0
2008,PT,25.0
2008,QA,24.0
2008,RE,23.0
2008,RO,11.0
2008,RS,24.0
2008,RU,11.0
2008,SA,24.0
2008,SE,13.0
2008,SG,11.0
2008,SI,25.0
2008,SK,11.0
2008,TH,24.0
2008,TJ,11.0
2008,TN,24.0
2008,TR,24.0
2008,TW,11.0
2008,UA,11.0
2008,US,13.0
2008,UY,23.0
2008,UZ,11.0
2008,VE,23.0
2008,VN,25.0
2008,ZA,23.0
2009,AE,25.0
2009,AM,11.0
2009,AR,23.0
2009,AT,12.0
2009,AU,12.0
2009,AZ,11.0
2009,BA,23.0
2009,BD,11.0
2009,BE,12.0
2009,BG,11.0
2009,BO,23.0
2009,BR,23.0
2009,BY,11.0
2009,CA,12.0
2009,CH,12.0
2009,CL,23.0
2009,CN,11.0
2009,CO,23.0
2009,CR,23.0
2009,CU,23.0
2009,CY,25.0
2009,CZ,11.0
2009,DE,12.0
2009,DK,12.0
2009,DZ,25.0
2009,EC,23.0
2009,EE,25.0
2009,EG,11.0
2009,ES,12.0
2009,FI,12.0
2009,FR,12.0
2009,GB,23.0
2009,GE,11.0
2009,GH,23.0
2009,GR,11.0
2009,HK,25.0
2009,HR,23.0
2009,HU,12.0
2009,ID,23.0
2009,IE,12.0
2009,IL,12.0
2009,IN,11.0
2009,IQ,11.0
2009,IR,11.0
2009,IS,12.0
2009,IT,12.0
2009,JO,11.0
2009,JP,11.0
2009,KE,23.0
2009,KR,11.0
2009,KW,11.0
2009,KZ,11.0
2009,LB,12.0
2009,LK,12.0
2009,LT,25.0
2009,LU,23.0
2009,LV,25.0
2009,MA,12.0
2009,MN,25.0
2009,MO,25.0
2009,MX,25.0
2009,MY,11.0
2009,NG,23.0
2009,NL,12.0
2009,NO,12.0
2009,NP,12.0
2009,NZ,23.0
2009,OM,12.0
2009,PE,23.0
2009,PH,23.0
2009,PK,11.0
2009,PL,25.0
2009,PR,25.0
2009,PT,25.0
2009,QA,12.0
2009,RE,23.0
2009,RO,11.0
2009,RS,12.0
2009,RU,11.0
2009,SA,12.0
2009,SE,12.0
2009,SG,11.0
2009,SI,25.0
2009,SK,11.0
2009,TH,11.0
2009,TJ,11.0
2009,TN,12.0
2009,TR,12.0
2009,TW,11.0
2009,UA,11.0
2009,US,12.0
2009,UY,23.0
2009,UZ,11.0
2009,VE,23.0
2009,VG,11.0
2009,VN,25.0
2009,ZA,23.0
2010,AE,25.0
2010,AM,11.0
2010,AR,23.0
2010,AT,12.0
2010,AU,12.0
2010,AZ,11.0
2010,BA,23.0
2010,BD,11.0
2010,BE,12.0
2010,BG,11.0
2010,BO,23.0
2010,BR,23.0
2010,BY,11.0
2010,CA,12.0
2010,CH,12.0
2010,CL,23.0
2010,CM,23.0
2010,CN,11.0
2010,CO,23.0
2010,CR,23.0
2010,CU,23.0
2010,CY,25.0
2010,CZ,11.0
2010,DE,12.0
2010,DK,12.0
2010,DZ,25.0
2010,EC,23.0
2010,EE,25.0
2010,EG,11.0
2010,ES,12.0
2010,ET,23.0
2010,FI,12.0
2010,FR,12.0
2010,GB,23.0
2010,GE,11.0
2010,GH,23.0
2010,GR,11.0
2010,HK,25.0
2010,HR,23.0
2010,HU,12.0
2010,ID,23.0
2010,IE,12.0
2010,IL,12.0
2010,IN,11.0
2010,IQ,11.0
2010,IR,11.0
2010,IS,12.0
2010,IT,12.0
2010,JO,11.0
2010,JP,11.0
2010,KE,23.0
2010,KR,11.0
2010,KW,11.0
2010,KZ,25.0
2010,LB,12.0
2010,LK,12.0
2010,LT,25.0
2010,LU,23.0
2010,LV,25.0
2010,MA,12.0
2010,MN,25.0
2010,MO,25.0
2010,MX,23.0
2010,MY,11.0
2010,NG,23.0
2010,NL,12.0
2010,NO,12.0
2010,NP,12.0
2010,NZ,23.0
2010,OM,12.0
2010,PA,23.0
2010,PE,23.0
2010,PH,23.0
2010,PK,11.0
2010,PL,25.0
2010,PR,12.0
2010,PT,25.0
2010,QA,12.0
2010,RE,0.0
2010,RO,11.0
2010,RS,12.0
2010,RU,11.0
2010,SA,12.0
2010,SE,12.0
2010,SG,11.0
2010,SI,25.0
2010,SK,11.0
2010,TH,11.0
2010,TJ,11.0
2010,TN,12.0
2010,TR,12.0
2010,TW,11.0
2010,TZ,12.0
2010,UA,11.0
2010,US,12.0
2010,UY,23.0
2010,UZ,11.0
2010,VE,23.0
2010,VG,11.0
2010,VN,11.0
2010,ZA,23.0
2011,AE,25.0
2011,AM,11.0
2011,AR,23.0
2011,AT,12.0
2011,AU,12.0
2011,AZ,11.0
2011,BA,23.0
2011,BD,11.0
2011,BE,12.0
2011,BG,11.0
2011,BO,23.0
2011,BR,23.0
2011,BY,11.0
2011,CA,12.0
2011,CH,12.0
2011,CL,23.0
2011,CM,23.0
2011,CN,11.0
2011,CO,23.0
2011,CR,23.0
2011,CU,23.0
2011,CY,25.0
2011,CZ,11.0
2011,DE,12.0
2011,DK,12.0
2011,DZ,25.0
2011,EC,23.0
2011,EE,25.0
2011,EG,11.0
2011,ES,12.0
2011,ET,23.0
2011,FI,12.0
2011,FR,12.0
2011,GB,23.0
2011,GE,11.0
2011,GH,23.0
2011,GR,11.0
2011,HK,25.0
2011,HR,23.0
2011,HU,12.0
2011,ID,23.0
2011,IE,12.0
2011,IL,12.0
2011,IN,11.0
2011,IQ,11.0
2011,IR,11.0
2011,IS,12.0
2011,IT,12.0
2011,JO,11.0
2011,JP,11.0
2011,KE,23.0
2011,KR,11.0
2011,KW,11.0
2011,KZ,25.0
2011,LB,12.0
2011,LK,12.0
2011,LT,25.0
2011,LU,23.0
2011,LV,25.0
2011,MA,12.0
2011,MD,11.0
2011,MK,25.0
2011,MN,25.0
2011,MO,25.0
2011,MX,23.0
2011,MY,11.0
2011,NG,23.0
2011,NL,12.0
2011,NO,12.0
2011,NP,12.0
2011,NZ,23.0
2011,OM,12.0
2011,PA,23.0
2011,PE,23.0
2011,PH,23.0
2011,PK,11.0
2011,PL,25.0
2011,PR,12.0
2011,PT,25.0
2011,QA,12.0
2011,RE,0.0
2011,RO,11.0
2011,RS,12.0
2011,RU,11.0
2011,SA,11.0
2011,SE,12.0
2011,SG,11.0
2011,SI,25.0
2011,SK,11.0
2011,TH,11.0
2011,TJ,11.0
2011,TN,12.0
2011,TR,12.0
2011,TW,11.0
2011,TZ,23.0
2011,UA,11.0
2011,UG,23.0
2011,US,12.0
2011,UY,23.0
2011,UZ,11.0
2011,VE,23.0
2011,VG,11.0
2011,VN,11.0
2011,ZA,23.0
2012,AE,25.0
2012,AM,11.0
2012,AR,23.0
2012,AT,12.0
2012,AU,12.0
2012,AZ,11.0
2012,BA,23.0
2012,BD,11.0
2012,BE,12.0
2012,BG,11.0
2012,BO,23.0
2012,BR,23.0
2012,BY,11.0
2012,CA,12.0
2012,CH,12.0
2012,CL,23.0
2012,CM,12.0
2012,CN,11.0
2012,CO,23.0
2012,CR,23.0
2012,CU,0.0
2012,CY,25.0
2012,CZ,11.0
2012,DE,12.0
2012,DK,12.0
2012,DZ,25.0
2012,EC,23.0
2012,EE,25.0
2012,EG,11.0
2012,ES,12.0
2012,ET,23.0
2012,FI,12.0
2012,FR,12.0
2012,GB,23.0
2012,GE,11.0
2012,GH,23.0
2012,GR,11.0
2012,HK,25.0
2012,HR,23.0
2012,HU,12.0
2012,ID,23.0
2012,IE,12.0
2012,IL,12.0
2012,IN,11.0
2012,IQ,11.0
2012,IR,11.0
2012,IS,12.0
2012,IT,12.0
2012,JO,11.0
2012,JP,11.0
2012,KE,23.0
2012,KR,11.0
2012,KW,11.0
2012,KZ,25.0
2012,LB,12.0
2012,LK,12.0
2012,LT,25.0
2012,LU,23.0
2012,LV,25.0
2012,MA,12.0
2012,MD,11.0
2012,MK,25.0
2012,MN,25.0
2012,MO,25.0
2012,MT,23.0
2012,MX,23.0
2012,MY,11.0
2012,NG,23.0
2012,NL,12.0
2012,NO,12.0
2012,NP,12.0
2012,NZ,23.0
2012,OM,12.0
2012,PA,23.0
2012,PE,23.0
2012,PH,23.0
2012,PK,11.0
2012,PL,25.0
2012,PR,12.0
2012,PT,12.0
2012,QA,12.0
2012,RE,0.0
2012,RO,11.0
2012,RS,12.0
2012,RU,11.0
2012,SA,11.0
2012,SE,12.0
2012,SG,11.0
2012,SI,25.0
2012,SK,11.0
2012,TH,11.0
2012,TJ,11.0
2012,TN,11.0
2012,TR,12.0
2012,TW,11.0
2012,TZ,23.0
2012,UA,11.0
2012,UG,23.0
2012,US,12.0
2012,UY,23.0
2012,UZ,0.0
2012,VE,23.0
2012,VG,11.0
2012,VN,11.0
2012,ZA,23.0
2013,AE,25.0
2013,AL,23.0
2013,AM,11.0
2013,AR,23.0
2013,AT,12.0
2013,AU,12.0
2013,AZ,11.0
2013,BA,23.0
2013,BD,11.0
2013,BE,12.0
2013,BG,11.0
2013,BO,23.0
2013,BR,23.0
2013,BW,23.0
2013,BY,11.0
2013,CA,12.0
2013,CH,12.0
2013,CL,23.0
2013,CM,12.0
2013,CN,11.0
2013,CO,23.0
2013,CR,23.0
2013,CU,12.0
2013,CY,25.0
2013,CZ,11.0
2013,DE,12.0
2013,DK,12.0
2013,DZ,11.0
2013,EC,23.0
2013,EE,25.0
2013,EG,11.0
2013,ES,12.0
2013,ET,12.0
2013,FI,12.0
2013,FR,12.0
2013,GB,23.0
2013,GE,11.0
2013,GH,23.0
2013,GR,12.0
2013,HK,25.0
2013,HR,23.0
2013,HU,12.0
2013,ID,23.0
2013,IE,12.0
2013,IL,12.0
2013,IN,11.0
2013,IQ,11.0
2013,IR,11.0
2013,IS,12.0
2013,IT,12.0
2013,JO,11.0
2013,JP,11.0
2013,KE,23.0
2013,KR,11.0
2013,KW,11.0
2013,KZ,11.0
2013,LB,12.0
2013,LK,12.0
2013,LT,25.0
2013,LU,23.0
2013,LV,25.0
2013,MA,12.0
2013,MD,11.0
2013,MK,25.0
2013,MN,11.0
2013,MO,25.0
2013,MT,23.0
2013,MX,23.0
2013,MY,11.0
2013,NG,23.0
2013,NL,12.0
2013,NO,12.0
2013,NP,12.0
2013,NZ,23.0
2013,OM,12.0
2013,PA,23.0
2013,PE,23.0
2013,PH,23.0
2013,PK,11.0
2013,PL,25.0
2013,PR,12.0
2013,PS,11.0
2013,PT,12.0
2013,QA,12.0
2013,RE,0.0
2013,RO,11.0
2013,RS,12.0
2013,RU,11.0
2013,SA,11.0
2013,SD,12.0
2013,SE,12.0
2013,SG,11.0
2013,SI,25.0
2013,SK,11.0
2013,TH,11.0
2013,TJ,11.0
2013,TN,12.0
2013,TR,12.0
2013,TW,11.0
2013,TZ,23.0
2013,UA,11.0
2013,UG,23.0
2013,US,12.0
2013,UY,23.0
2013,UZ,0.0
2013,VE,23.0
2013,VG,0.0
2013,VN,11.0
2013,ZA,23.0
2013,ZW,23.0
2014,AE,27.0
2014,AL,23.0
2014,AM,11.0
2014,AR,23.0
2014,AT,11.0
2014,AU,26.0
2014,AZ,11.0
2014,BA,23.0
2014,BD,11.0
2014,BE,26.0
2014,BG,11.0
2014,BH,27.0
2014,BO,23.0
2014,BR,23.0
2014,BW,23.0
2014,BY,11.0
2014,CA,26.0
2014,CH,26.0
2014,CI,26.0
2014,CL,23.0
2014,CM,26.0
2014,CN,11.0
2014,CO,23.0
2014,CR,23.0
2014,CU,26.0
2014,CY,27.0
2014,CZ,11.0
2014,DE,11.0
2014,DK,26.0
2014,DZ,11.0
2014,EC,23.0
2014,EE,27.0
2014,EG,11.0
2014,ES,26.0
2014,ET,26.0
2014,FI,27.0
2014,FR,27.0
2014,GB,26.0
2014,GE,27.0
2014,GH,23.0
2014,GR,11.0
2014,HK,27.0
2014,HR,23.0
2014,HU,27.0
2014,ID,23.0
2014,IE,26.0
2014,IL,26.0
2014,IN,11.0
2014,IQ,11.0
2014,IR,11.0
2014,IS,27.0
2014,IT,11.0
2014,JO,27.0
2014,JP,11.0
2014,KE,23.0
2014,KR,11.0
2014,KW,11.0
2014,KZ,27.0
2014,LB,26.0
2014,LK,26.0
2014,LT,27.0
2014,LU,23.0
2014,LV,27.0
2014,MA,26.0
2014,MD,11.0
2014,MK,27.0
2014,MN,11.0
2014,MO,27.0
2014,MT,23.0
2014,MX,27.0
2014,MY,11.0
2014,NG,26.0
2014,NL,26.0
2014,NO,27.0
2014,NP,26.0
2014,NZ,26.0
2014,OM,26.0
2014,PA,23.0
2014,PE,23.0
2014,PH,23.0
2014,PK,11.0
2014,PL,27.0
2014,PR,26.0
2014,PS,27.0
2014,PT,27.0
2014,QA,11.0
2014,RE,0.0
2014,RO,27.0
2014,RS,11.0
2014,RU,11.0
2014,SA,11.0
2014,SD,26.0
2014,SE,26.0
2014,SG,11.0
2014,SI,27.0
2014,SK,11.0
2014,TH,11.0
2014,TJ,11.0
2014,TN,11.0
2014,TR,26.0
2014,TT,26.0
2014,TW,11.0
2014,TZ,26.0
2014,UA,11.0
2014,UG,26.0
2014,US,26.0
2014,UY,23.0
2014,UZ,0.0
2014,VE,23.0
2014,VG,0.0
2014,VN,11.0
2014,ZA,23.0
2014,ZW,23.0
2015,AE,27.0
2015,AL,23.0
2015,AM,11.0
2015,AR,23.0
2015,AT,11.0
2015,AU,26.0
2015,AZ,11.0
2015,BA,23.0
2015,BD,11.0
2015,BE,26.0
2015,BG,11.0
2015,BH,27.0
2015,BO,23.0
2015,BR,23.0
2015,BW,23.0
2015,BY,11.0
2015,CA,26.0
2015,CH,26.0
2015,CI,26.0
2015,CL,23.0
2015,CM,26.0
2015,CN,11.0
2015,CO,23.0
2015,CR,23.0
2015,CU,26.0
2015,CY,27.0
2015,CZ,11.0
2015,DE,11.0
2015,DK,26.0
2015,DZ,11.0
2015,EC,23.0
2015,EE,27.0
2015,EG,11.0
2015,ES,26.0
2015,ET,26.0
2015,FI,27.0
2015,FR,27.0
2015,GB,26.0
2015,GE,27.0
2015,GH,23.0
2015,GR,11.0
2015,HK,27.0
2015,HR,23.0
2015,HU,27.0
2015,ID,23.0
2015,IE,26.0
2015,IL,26.0
2015,IN,11.0
2015,IQ,11.0
2015,IR,11.0
2015,IS,27.0
2015,IT,11.0
2015,JM,26.0
2015,JO,27.0
2015,JP,11.0
2015,KE,23.0
2015,KR,11.0
2015,KW,11.0
2015,KZ,27.0
2015,LB,26.0
2015,LK,26.0
2015,LT,27.0
2015,LU,23.0
2015,LV,27.0
2015,MA,26.0
2015,MD,27.0
2015,MK,27.0
2015,MM,27.0
2015,MN,11.0
2015,MO,27.0
2015,MT,23.0
2015,MX,27.0
2015,MY,11.0
2015,NG,26.0
2015,NI,23.0
2015,NL,26.0
2015,NO,26.0
2015,NP,26.0
2015,NZ,26.0
2015,OM,26.0
2015,PA,23.0
2015,PE,23.0
2015,PH,23.0
2015,PK,11.0
2015,PL,27.0
2015,PR,26.0
2015,PS,27.0
2015,PT,26.0
2015,PY,26.0
2015,QA,26.0
2015,RE,23.0
