year,country,from_start,dist_yearly
1971,CZ,0.6,0.6
1972,CZ,0.6428571428571429,0.6486486486486487
1973,CZ,0.5232558139534884,0.6627906976744186
1974,CZ,0.5862068965517241,0.5747126436781609
1975,CZ,0.5894736842105263,0.6354166666666666
1976,CZ,0.6129032258064516,0.5729166666666666
1977,CZ,0.631578947368421,0.6
1978,CZ,0.6336633663366337,0.43956043956043955
1979,CZ,0.53,0.4857142857142857
1980,CZ,0.5963302752293578,0.37383177570093457
1981,CZ,0.5454545454545454,0.45454545454545453
1982,CZ,0.5321100917431193,0.43548387096774194
1983,CZ,0.6036036036036037,0.425
1984,CZ,0.5826086956521739,0.358974358974359
1985,CZ,0.6134453781512605,0.384
1986,CZ,0.576271186440678,0.3700787401574803
1987,CZ,0.5952380952380952,0.3897058823529412
1988,CZ,0.55,0.381294964028777
1989,CZ,0.5891472868217055,0.34532374100719426
1990,CZ,0.6,0.40268456375838924
1991,CZ,0.5970149253731343,0.39473684210526316
1992,CZ,0.6438356164383562,0.35443037974683544
1993,CZ,0.6170212765957447,0.310126582278481
1994,CZ,0.6153846153846154,0.24342105263157895
1995,CZ,0.6283783783783784,0.23717948717948717
1996,CZ,0.610738255033557,0.2787878787878788
1997,CZ,0.6319018404907976,0.26285714285714284
1998,CZ,0.6625766871165644,0.3064516129032258
1999,CZ,0.6369426751592356,0.25142857142857145
2000,CZ,0.6402439024390244,0.2722222222222222
2001,CZ,0.6685082872928176,0.26666666666666666
2002,CZ,0.653179190751445,0.233502538071066
2003,CZ,0.6612021857923497,0.24875621890547264
2004,CZ,0.6666666666666666,0.17766497461928935
2005,CZ,0.6789473684210526,0.175
2006,CZ,0.675392670157068,0.17391304347826086
2007,CZ,0.6820512820512821,0.18867924528301888
2008,CZ,0.6772486772486772,0.17703349282296652
2009,CZ,0.6956521739130435,0.13270142180094788
2010,CZ,0.7009803921568627,0.1409090909090909
2011,CZ,0.7014218009478673,0.14798206278026907
2012,CZ,0.7168949771689498,0.11842105263157894
2013,CZ,0.7162162162162162,0.09523809523809523
2014,CZ,0.72,0.11392405063291139
2015,CZ,0.7212389380530974,0.047619047619047616
2016,CZ,0.7212389380530974,0.09282700421940929
2017,CZ,0.7272727272727273,0.1037344398340249
2018,CZ,0.71875,0.10416666666666667
2019,CZ,0.728448275862069,0.09205020920502092
2020,CZ,0.7319148936170212,0.06224066390041494
2021,CZ,0.7375,0.05327868852459016
2022,CZ,0.7364016736401674,0.036885245901639344
1970,DE,0.0,
1971,DE,0.366412213740458,0.366412213740458
1972,DE,0.4066666666666667,0.4041095890410959
1973,DE,0.43137254901960786,0.36075949367088606
1974,DE,0.40522875816993464,0.37037037037037035
1975,DE,0.4430379746835443,0.36363636363636365
1976,DE,0.4110429447852761,0.2621951219512195
1977,DE,0.4303030303030303,0.29714285714285715
1978,DE,0.4303030303030303,0.26744186046511625
1979,DE,0.43820224719101125,0.21910112359550563
1980,DE,0.4114285714285714,0.23157894736842105
1981,DE,0.43169398907103823,0.21243523316062177
1982,DE,0.4603174603174603,0.20100502512562815
1983,DE,0.46596858638743455,0.21568627450980393
1984,DE,0.4175824175824176,0.195
1985,DE,0.4587628865979381,0.18316831683168316
1986,DE,0.467005076142132,0.17703349282296652
1987,DE,0.4827586206896552,0.125
1988,DE,0.49261083743842365,0.13270142180094788
1989,DE,0.5023474178403756,0.18385650224215247
1990,DE,0.5,0.14349775784753363
1991,DE,0.48095238095238096,0.14349775784753363
1992,DE,0.4855769230769231,0.1095890410958904
1993,DE,0.4784688995215311,0.08796296296296297
1994,DE,0.49065420560747663,0.1036036036036036
1995,DE,0.4930232558139535,0.11894273127753303
1996,DE,0.5045045045045045,0.07929515418502203
1997,DE,0.502262443438914,0.06550218340611354
1998,DE,0.502283105022831,0.05752212389380531
1999,DE,0.5045454545454545,0.08333333333333333
2000,DE,0.5155555555555555,0.10683760683760683
2001,DE,0.5155555555555555,0.06896551724137931
2002,DE,0.5281385281385281,0.07627118644067797
2003,DE,0.5240174672489083,0.059322033898305086
2004,DE,0.5175438596491229,0.05128205128205128
2005,DE,0.5299145299145299,0.05063291139240506
2006,DE,0.5435684647302904,0.05327868852459016
2007,DE,0.5358649789029536,0.04897959183673469
2008,DE,0.5338983050847458,0.03734439834024896
2009,DE,0.5532786885245902,0.036885245901639344
2010,DE,0.5416666666666666,0.036585365853658534
2011,DE,0.5416666666666666,0.03278688524590164
2012,DE,0.5435684647302904,0.028688524590163935
2013,DE,0.5473251028806584,0.01639344262295082
2014,DE,0.5491803278688525,0.02834008097165992
2015,DE,0.5532786885245902,0.02834008097165992
2016,DE,0.5473251028806584,0.032388663967611336
2017,DE,0.5510204081632653,0.016260162601626018
2018,DE,0.5491803278688525,0.012195121951219513
2019,DE,0.5546558704453441,0.020161290322580645
2020,DE,0.5546558704453441,0.01606425702811245
2021,DE,0.5528455284552846,0.020080321285140562
2022,DE,0.5528455284552846,0.016129032258064516
1970,DK,0.0,
1971,DK,0.7162162162162162,0.7162162162162162
1972,DK,0.7307692307692307,0.5573770491803278
1973,DK,0.6428571428571429,0.6625
1974,DK,0.6,0.6326530612244898
1975,DK,0.6444444444444445,0.45652173913043476
1976,DK,0.6129032258064516,0.5051546391752577
1977,DK,0.5531914893617021,0.5277777777777778
1978,DK,0.6190476190476191,0.45132743362831856
1979,DK,0.6372549019607843,0.45217391304347826
1980,DK,0.625,0.4672131147540984
1981,DK,0.6428571428571429,0.4
1982,DK,0.6379310344827587,0.4186046511627907
1983,DK,0.6293103448275862,0.3893129770992366
1984,DK,0.6535433070866141,0.4225352112676056
1985,DK,0.635593220338983,0.37410071942446044
1986,DK,0.697841726618705,0.3724137931034483
1987,DK,0.6691729323308271,0.3741935483870968
1988,DK,0.6713286713286714,0.3888888888888889
1989,DK,0.6567164179104478,0.36024844720496896
1990,DK,0.7086092715231788,0.3496932515337423
1991,DK,0.6928104575163399,0.31976744186046513
1992,DK,0.6753246753246753,0.3163841807909605
1993,DK,0.703030303030303,0.23728813559322035
1994,DK,0.6776315789473685,0.2640449438202247
1995,DK,0.7108433734939759,0.2737430167597765
1996,DK,0.7191011235955056,0.25
1997,DK,0.7241379310344828,0.18947368421052632
1998,DK,0.7237569060773481,0.19270833333333334
1999,DK,0.7315789473684211,0.18811881188118812
2000,DK,0.726775956284153,0.19607843137254902
2001,DK,0.7243243243243244,0.20297029702970298
2002,DK,0.7397959183673469,0.1875
2003,DK,0.7448979591836735,0.14832535885167464
2004,DK,0.7549019607843137,0.11483253588516747
2005,DK,0.7475728155339806,0.12037037037037036
2006,DK,0.7616822429906542,0.11312217194570136
2007,DK,0.7681818181818182,0.10572687224669604
2008,DK,0.7603686635944701,0.10480349344978165
2009,DK,0.7733333333333333,0.05752212389380531
2010,DK,0.7668161434977578,0.04824561403508772
2011,DK,0.7713004484304933,0.05701754385964912
2012,DK,0.7719298245614035,0.06896551724137931
2013,DK,0.7695652173913043,0.0635593220338983
2014,DK,0.7705627705627706,0.05485232067510549
2015,DK,0.7758620689655172,0.05063291139240506
2016,DK,0.7735042735042735,0.0379746835443038
2017,DK,0.7695652173913043,0.04219409282700422
2018,DK,0.7735042735042735,0.04219409282700422
2019,DK,0.7805907172995781,0.04979253112033195
2020,DK,0.7754237288135594,0.02510460251046025
2021,DK,0.7796610169491526,0.06967213114754098
2022,DK,0.7824267782426778,0.053497942386831275
1970,DZ,0.0,
1971,DZ,0.8333333333333334,0.8333333333333334
1972,DZ,1.0,1.0
1973,DZ,1.0,1.0
1974,DZ,1.0,1.0
1975,DZ,1.0,0.6666666666666666
1976,DZ,0.7777777777777778,1.0
1977,DZ,0.875,0.8947368421052632
1978,DZ,0.9444444444444444,0.7916666666666666
1979,DZ,0.9090909090909091,0.9545454545454546
1980,DZ,0.9230769230769231,0.875
1981,DZ,0.9411764705882353,0.7368421052631579
1982,DZ,0.8666666666666667,0.7727272727272727
1983,DZ,0.9090909090909091,0.7307692307692307
1984,DZ,0.9333333333333333,0.7368421052631579
1985,DZ,0.9642857142857143,0.7954545454545454
1986,DZ,1.0,0.8
1987,DZ,0.9428571428571428,0.7555555555555555
1988,DZ,0.9285714285714286,0.717391304347826
1989,DZ,0.96875,0.7777777777777778
1990,DZ,0.9354838709677419,0.7659574468085106
1991,DZ,0.9444444444444444,0.6
1992,DZ,0.9807692307692307,0.6166666666666667
1993,DZ,0.9565217391304348,0.5909090909090909
1994,DZ,0.926829268292683,0.5263157894736842
1995,DZ,0.9772727272727273,0.5789473684210527
1996,DZ,0.9672131147540983,0.6842105263157895
1997,DZ,0.95,0.611764705882353
1998,DZ,0.9577464788732394,0.5824175824175825
1999,DZ,0.9310344827586207,0.5454545454545454
2000,DZ,0.9682539682539683,0.5125
2001,DZ,0.9571428571428572,0.5714285714285714
2002,DZ,0.9620253164556962,0.4845360824742268
2003,DZ,0.9647058823529412,0.4423076923076923
2004,DZ,0.9578947368421052,0.45689655172413796
2005,DZ,0.9693877551020408,0.4132231404958678
2006,DZ,0.9734513274336283,0.3798449612403101
2007,DZ,0.967479674796748,0.4228187919463087
2008,DZ,0.9767441860465116,0.32666666666666666
2009,DZ,0.972027972027972,0.3271604938271605
2010,DZ,0.9791666666666666,0.2874251497005988
2011,DZ,0.9722222222222222,0.2916666666666667
2012,DZ,0.9813664596273292,0.2824858757062147
2013,DZ,0.9808917197452229,0.2541436464088398
2014,DZ,0.9754601226993865,0.24725274725274726
2015,DZ,0.9760479041916168,0.23529411764705882
2016,DZ,0.9764705882352941,0.1783783783783784
2017,DZ,0.9764705882352941,0.21052631578947367
2018,DZ,0.9774011299435028,0.18324607329842932
2019,DZ,0.9777777777777777,0.18781725888324874
2020,DZ,0.9789473684210527,0.20388349514563106
2021,DZ,0.9782608695652174,0.16666666666666666
2022,DZ,0.9794871794871794,0.19523809523809524
1970,EC,0.0,
1971,EC,1.0,1.0
1972,EC,1.0,1.0
1974,EC,0.9473684210526315,1.0
1975,EC,0.9444444444444444,0.75
1976,EC,0.9473684210526315,1.0
1977,EC,1.0,1.0
1978,EC,0.95,0.75
1979,EC,0.95,1.0
1980,EC,1.0,1.0
1981,EC,0.8823529411764706,1.0
1982,EC,0.95,0.8
1983,EC,0.9130434782608695,1.0
1984,EC,0.96,0.8666666666666667
1985,EC,0.9545454545454546,0.9285714285714286
1986,EC,1.0,0.7857142857142857
1987,EC,0.9285714285714286,0.9565217391304348
1988,EC,1.0,0.9545454545454546
1989,EC,0.9310344827586207,0.9090909090909091
1990,EC,1.0,0.9444444444444444
1991,EC,0.8571428571428571,1.0
1992,EC,0.896551724137931,0.8888888888888888
1993,EC,0.8571428571428571,0.8888888888888888
1994,EC,0.8666666666666667,0.896551724137931
1995,EC,0.8666666666666667,0.7857142857142857
1996,EC,0.9534883720930233,0.8157894736842105
1997,EC,0.8918918918918919,0.7619047619047619
1998,EC,0.8666666666666667,0.7111111111111111
1999,EC,0.8541666666666666,0.7586206896551724
2000,EC,0.8846153846153846,0.6833333333333333
2001,EC,0.9215686274509803,0.7258064516129032
2002,EC,0.8928571428571429,0.703125
2003,EC,0.803921568627451,0.609375
2004,EC,0.847457627118644,0.6619718309859155
2005,EC,0.8860759493670886,0.5977011494252874
2006,EC,0.8690476190476191,0.5533980582524272
2007,EC,0.875,0.5046728971962616
2008,EC,0.8837209302325582,0.5495495495495496
2009,EC,0.9150943396226415,0.525
2010,EC,0.875,0.488
2011,EC,0.8867924528301887,0.43902439024390244
2012,EC,0.8793103448275862,0.4264705882352941
2013,EC,0.8947368421052632,0.48125
2014,EC,0.9044585987261147,0.398876404494382
2015,EC,0.9028571428571428,0.3163265306122449
2016,EC,0.9101123595505618,0.25742574257425743
2017,EC,0.91005291005291,0.18811881188118812
2018,EC,0.9166666666666666,0.16355140186915887
2019,EC,0.914572864321608,0.17647058823529413
2020,EC,0.916256157635468,0.1559633027522936
2021,EC,0.9166666666666666,0.1415525114155251
2022,EC,0.916256157635468,0.15
1970,EE,0.0,
1971,EE,1.0,1.0
1972,EE,1.0,1.0
1973,EE,1.0,0.75
1974,EE,1.0,1.0
1975,EE,1.0,1.0
1976,EE,1.0,1.0
1977,EE,1.0,1.0
1978,EE,1.0,1.0
1979,EE,0.8571428571428571,0.75
1980,EE,0.8181818181818182,0.6363636363636364
1981,EE,1.0,0.9285714285714286
1982,EE,0.8888888888888888,1.0
1983,EE,1.0,0.9
1984,EE,0.8888888888888888,1.0
1985,EE,1.0,0.9285714285714286
1986,EE,0.9090909090909091,0.9375
1987,EE,1.0,0.9090909090909091
1988,EE,0.9333333333333333,0.8333333333333334
1989,EE,0.9375,0.92
1990,EE,0.9090909090909091,0.7931034482758621
1991,EE,0.9310344827586207,0.7105263157894737
1992,EE,0.9285714285714286,0.75
1993,EE,0.975,0.7962962962962963
1994,EE,0.9636363636363636,0.6666666666666666
1995,EE,0.96,0.5694444444444444
1996,EE,0.9714285714285714,0.627906976744186
1997,EE,0.9545454545454546,0.6363636363636364
1998,EE,0.9696969696969697,0.5444444444444444
1999,EE,0.9722222222222222,0.5531914893617021
2000,EE,0.974025974025974,0.5445544554455446
2001,EE,0.9743589743589743,0.5145631067961165
2002,EE,0.9772727272727273,0.4672897196261682
2003,EE,0.9782608695652174,0.576
2004,EE,0.9807692307692307,0.448
2005,EE,0.9823008849557522,0.4642857142857143
2006,EE,0.984251968503937,0.3918918918918919
2007,EE,0.984375,0.4382716049382716
2008,EE,0.9856115107913669,0.3939393939393939
2009,EE,0.986013986013986,0.35294117647058826
2010,EE,0.986013986013986,0.3488372093023256
2011,EE,0.9873417721518988,0.25146198830409355
2012,EE,0.9875776397515528,0.21910112359550563
2013,EE,0.9878787878787879,0.21978021978021978
2014,EE,0.9887640449438202,0.2602040816326531
2015,EE,0.989010989010989,0.24509803921568626
2016,EE,0.989010989010989,0.25120772946859904
2017,EE,0.9887005649717514,0.215
2018,EE,0.9887005649717514,0.20408163265306123
2019,EE,0.9899497487437185,0.21052631578947367
2020,EE,0.989247311827957,0.1761904761904762
2021,EE,0.9894736842105263,0.17560975609756097
2022,EE,0.989247311827957,0.20192307692307693
1970,EG,0.0,
1971,EG,0.7450980392156863,0.7450980392156863
1972,EG,0.7843137254901961,0.782608695652174
1973,EG,0.7627118644067796,0.75
1974,EG,0.8055555555555556,0.6307692307692307
1975,EG,0.7903225806451613,0.6212121212121212
1976,EG,0.7647058823529411,0.609375
1977,EG,0.8235294117647058,0.5538461538461539
1978,EG,0.7647058823529411,0.6176470588235294
1979,EG,0.7536231884057971,0.6111111111111112
1980,EG,0.759493670886076,0.6097560975609756
1981,EG,0.7901234567901234,0.6304347826086957
1982,EG,0.7951807228915663,0.49411764705882355
1983,EG,0.7804878048780488,0.5869565217391305
1984,EG,0.7684210526315789,0.4845360824742268
1985,EG,0.8,0.4537037037037037
1986,EG,0.7524752475247525,0.5084745762711864
1987,EG,0.7291666666666666,0.576
1988,EG,0.7961165048543689,0.49572649572649574
1989,EG,0.7757009345794392,0.47107438016528924
1990,EG,0.7924528301886793,0.47580645161290325
1991,EG,0.7864077669902912,0.40869565217391307
1992,EG,0.7706422018348624,0.5118110236220472
1993,EG,0.7876106194690266,0.5
1994,EG,0.8130081300813008,0.4676258992805755
1995,EG,0.7815126050420168,0.4326241134751773
1996,EG,0.7704918032786885,0.381294964028777
1997,EG,0.7819548872180451,0.3310344827586207
1998,EG,0.7583333333333333,0.42483660130718953
1999,EG,0.7923076923076923,0.4161073825503356
2000,EG,0.7611940298507462,0.3782051282051282
2001,EG,0.7769784172661871,0.3375
2002,EG,0.7837837837837838,0.2926829268292683
2003,EG,0.7862068965517242,0.32748538011695905
2004,EG,0.8,0.2976190476190476
2005,EG,0.7875,0.29213483146067415
2006,EG,0.8035714285714286,0.24324324324324326
2007,EG,0.8,0.20855614973262032
2008,EG,0.8100558659217877,0.2205128205128205
2009,EG,0.8131868131868132,0.15897435897435896
2010,EG,0.8201058201058201,0.155
2011,EG,0.8172043010752689,0.135
2012,EG,0.8229166666666666,0.16585365853658537
2013,EG,0.8267326732673267,0.14622641509433962
2014,EG,0.8267326732673267,0.12962962962962962
2015,EG,0.8357487922705314,0.12844036697247707
2016,EG,0.8356807511737089,0.11261261261261261
2017,EG,0.8379629629629629,0.10176991150442478
2018,EG,0.8341232227488151,0.08520179372197309
2019,EG,0.8388625592417062,0.09502262443438914
2020,EG,0.8401826484018264,0.09333333333333334
2021,EG,0.84375,0.1148936170212766
2022,EG,0.8484848484848485,0.08016877637130802
1970,ES,0.0,
1971,ES,0.8210526315789474,0.8210526315789474
1972,ES,0.8725490196078431,0.6226415094339622
1973,ES,0.8350515463917526,0.6785714285714286
1974,ES,0.8640776699029126,0.6896551724137931
1975,ES,0.78,0.7313432835820896
1976,ES,0.8073394495412844,0.6197183098591549
1977,ES,0.780952380952381,0.631578947368421
1978,ES,0.7476635514018691,0.6329113924050633
1979,ES,0.7363636363636363,0.5487804878048781
1980,ES,0.717741935483871,0.6019417475728155
1981,ES,0.7213114754098361,0.5363636363636364
1982,ES,0.6976744186046512,0.42592592592592593
1983,ES,0.6793893129770993,0.45454545454545453
1984,ES,0.7101449275362319,0.5075757575757576
1985,ES,0.6971830985915493,0.42857142857142855
1986,ES,0.6918238993710691,0.3959731543624161
1987,ES,0.6842105263157895,0.33986928104575165
1988,ES,0.7176470588235294,0.37037037037037035
1989,ES,0.6839080459770115,0.3539325842696629
1990,ES,0.6802325581395349,0.3128491620111732
1991,ES,0.7052631578947368,0.24725274725274726
1992,ES,0.6770833333333334,0.22564102564102564
1993,ES,0.6684491978609626,0.255
1994,ES,0.6577540106951871,0.21649484536082475
1995,ES,0.6751269035532995,0.22772277227722773
1996,ES,0.6683673469387755,0.2222222222222222
1997,ES,0.665,0.21052631578947367
1998,ES,0.6519607843137255,0.18691588785046728
1999,ES,0.6602870813397129,0.1261682242990654
2000,ES,0.6713615023474179,0.1409090909090909
2001,ES,0.6495327102803738,0.14222222222222222
2002,ES,0.663594470046083,0.10267857142857142
2003,ES,0.6697247706422018,0.08968609865470852
2004,ES,0.6666666666666666,0.09606986899563319
2005,ES,0.6767241379310345,0.08050847457627118
2006,ES,0.6651982378854625,0.059574468085106386
2007,ES,0.6752136752136753,0.05508474576271186
2008,ES,0.676595744680851,0.06224066390041494
2009,ES,0.676595744680851,0.05
2010,ES,0.6723404255319149,0.04583333333333333
2011,ES,0.6778242677824268,0.025
2012,ES,0.6833333333333333,0.04897959183673469
2013,ES,0.6791666666666667,0.036885245901639344
2014,ES,0.6791666666666667,0.03278688524590164
2015,ES,0.6872427983539094,0.04065040650406504
2016,ES,0.6869918699186992,0.040160642570281124
2017,ES,0.6791666666666667,0.04032258064516129
2018,ES,0.6869918699186992,0.024390243902439025
2019,ES,0.6895161290322581,0.01606425702811245
2020,ES,0.6857142857142857,0.028
2021,ES,0.6857142857142857,0.016194331983805668
2022,ES,0.6869918699186992,0.020161290322580645
1970,ET,0.0,
1971,ET,0.9615384615384616,0.9615384615384616
1972,ET,0.9629629629629629,1.0
1973,ET,1.0,0.8
1974,ET,0.9230769230769231,1.0
1975,ET,0.9259259259259259,0.875
1976,ET,1.0,0.875
1977,ET,0.8076923076923077,0.9
1978,ET,0.96,0.875
1979,ET,0.9259259259259259,0.8333333333333334
1980,ET,0.896551724137931,0.9166666666666666
1981,ET,0.92,0.9
1982,ET,0.9655172413793104,0.875
1983,ET,1.0,0.9
1984,ET,1.0,1.0
1985,ET,1.0,0.9
1986,ET,0.9333333333333333,0.9333333333333333
1987,ET,0.8823529411764706,0.8421052631578947
1988,ET,0.8620689655172413,0.7894736842105263
1989,ET,0.9354838709677419,0.9411764705882353
1990,ET,0.9166666666666666,0.8571428571428571
1991,ET,0.8285714285714286,0.7692307692307693
1992,ET,0.8292682926829268,0.7575757575757576
1993,ET,0.7777777777777778,0.7058823529411765
1994,ET,0.7222222222222222,0.7647058823529411
1995,ET,0.8857142857142857,0.8064516129032258
1996,ET,0.8048780487804879,0.8235294117647058
1997,ET,0.7727272727272727,0.6585365853658537
1998,ET,0.8125,0.6875
1999,ET,0.7692307692307693,0.7833333333333333
2000,ET,0.8387096774193549,0.7058823529411765
2001,ET,0.7818181818181819,0.6417910447761194
2002,ET,0.7903225806451613,0.5757575757575758
2003,ET,0.746031746031746,0.5866666666666667
2004,ET,0.7313432835820896,0.5853658536585366
2005,ET,0.8076923076923077,0.5555555555555556
2006,ET,0.8068181818181818,0.5148514851485149
2007,ET,0.8350515463917526,0.45454545454545453
2008,ET,0.8269230769230769,0.5158730158730159
2009,ET,0.8118811881188119,0.4098360655737705
2010,ET,0.8230088495575221,0.4351145038167939
2011,ET,0.856,0.40559440559440557
2012,ET,0.8333333333333334,0.3333333333333333
2013,ET,0.8345864661654135,0.3422818791946309
2014,ET,0.8461538461538461,0.3312883435582822
2015,ET,0.8482758620689655,0.3391812865497076
2016,ET,0.8541666666666666,0.30952380952380953
2017,ET,0.8506493506493507,0.29069767441860467
2018,ET,0.8650306748466258,0.23595505617977527
2019,ET,0.8715083798882681,0.21578947368421053
2020,ET,0.8763440860215054,0.14795918367346939
2021,ET,0.8702702702702703,0.21256038647342995
2022,ET,0.8802083333333334,0.1568627450980392
1970,FI,0.0,
1971,FI,0.7959183673469388,0.7959183673469388
1972,FI,0.6909090909090909,0.6595744680851063
1973,FI,0.7166666666666667,0.6721311475409836
1974,FI,0.7192982456140351,0.6557377049180327
1975,FI,0.765625,0.6666666666666666
1976,FI,0.71875,0.6323529411764706
1977,FI,0.7916666666666666,0.5571428571428572
1978,FI,0.8227848101265823,0.5822784810126582
1979,FI,0.7764705882352941,0.6276595744680851
1980,FI,0.7444444444444445,0.5247524752475248
1981,FI,0.8217821782178217,0.4954128440366973
1982,FI,0.8041237113402062,0.4392523364485981
1983,FI,0.7473684210526316,0.4954954954954955
1984,FI,0.8198198198198198,0.4576271186440678
1985,FI,0.8035714285714286,0.4112903225806452
1986,FI,0.7967479674796748,0.34108527131782945
1987,FI,0.8016528925619835,0.3082706766917293
1988,FI,0.8091603053435115,0.3591549295774648
1989,FI,0.7966101694915254,0.38028169014084506
1990,FI,0.8031496062992126,0.4084507042253521
1991,FI,0.8357142857142857,0.36423841059602646
1992,FI,0.8344827586206897,0.37037037037037035
1993,FI,0.8355263157894737,0.3048780487804878
1994,FI,0.8223684210526315,0.3352601156069364
1995,FI,0.8333333333333334,0.3050847457627119
1996,FI,0.8323699421965318,0.3
1997,FI,0.8303030303030303,0.22282608695652173
1998,FI,0.8282208588957055,0.2918918918918919
1999,FI,0.8352272727272727,0.24598930481283424
2000,FI,0.8268156424581006,0.265
2001,FI,0.8426966292134831,0.20618556701030927
2002,FI,0.8518518518518519,0.17010309278350516
2003,FI,0.8342245989304813,0.20098039215686275
2004,FI,0.8341968911917098,0.16176470588235295
2005,FI,0.8418367346938775,0.15384615384615385
2006,FI,0.8375634517766497,0.12560386473429952
2007,FI,0.8434343434343434,0.11594202898550725
2008,FI,0.8495145631067961,0.14018691588785046
2009,FI,0.8497652582159625,0.10091743119266056
2010,FI,0.8465116279069768,0.1111111111111111
2011,FI,0.852017937219731,0.09606986899563319
2012,FI,0.8545454545454545,0.10344827586206896
2013,FI,0.8533333333333334,0.0782608695652174
2014,FI,0.8552631578947368,0.07264957264957266
2015,FI,0.8583690987124464,0.07142857142857142
2016,FI,0.851528384279476,0.08713692946058091
2017,FI,0.8528138528138528,0.05084745762711865
2018,FI,0.8565400843881856,0.05
2019,FI,0.8583690987124464,0.06198347107438017
2020,FI,0.8559322033898306,0.058091286307053944
2021,FI,0.853448275862069,0.058091286307053944
2022,FI,0.8583690987124464,0.06666666666666667
1970,FR,0.0,
1971,FR,0.5203252032520326,0.5203252032520326
1972,FR,0.4961832061068702,0.5378787878787878
1973,FR,0.562962962962963,0.44696969696969696
1974,FR,0.5035971223021583,0.4788732394366197
1975,FR,0.538961038961039,0.4267515923566879
1976,FR,0.538961038961039,0.3184713375796178
1977,FR,0.4768211920529801,0.31875
1978,FR,0.4866666666666667,0.3374233128834356
1979,FR,0.5279503105590062,0.3048780487804878
1980,FR,0.5529411764705883,0.2832369942196532
1981,FR,0.5485714285714286,0.28415300546448086
1982,FR,0.5511363636363636,0.26344086021505375
1983,FR,0.5730337078651685,0.26344086021505375
1984,FR,0.572972972972973,0.22459893048128343
1985,FR,0.5691489361702128,0.19270833333333334
1986,FR,0.5384615384615384,0.21025641025641026
1987,FR,0.6039603960396039,0.22549019607843138
1988,FR,0.5773195876288659,0.2028985507246377
1989,FR,0.58,0.16666666666666666
1990,FR,0.575,0.1497584541062802
1991,FR,0.5756097560975609,0.1643192488262911
1992,FR,0.5741626794258373,0.14678899082568808
1993,FR,0.583732057416268,0.12844036697247707
1994,FR,0.5700483091787439,0.12037037037037036
1995,FR,0.5813953488372093,0.1050228310502283
1996,FR,0.5825688073394495,0.09777777777777778
1997,FR,0.593607305936073,0.11790393013100436
1998,FR,0.5906976744186047,0.1111111111111111
1999,FR,0.5882352941176471,0.08482142857142858
2000,FR,0.5874439461883408,0.09913793103448276
2001,FR,0.5973451327433629,0.08583690987124463
2002,FR,0.5911111111111111,0.1016949152542373
2003,FR,0.6026785714285714,0.0944206008583691
2004,FR,0.6094420600858369,0.08085106382978724
2005,FR,0.5956521739130435,0.06302521008403361
2006,FR,0.6025641025641025,0.06666666666666667
2007,FR,0.6008583690987125,0.0211864406779661
2008,FR,0.6141078838174274,0.04132231404958678
2009,FR,0.6092436974789915,0.012448132780082987
2010,FR,0.6108786610878661,0.037037037037037035
2011,FR,0.6157024793388429,0.036734693877551024
2012,FR,0.6125,0.02459016393442623
2013,FR,0.6172839506172839,0.020491803278688523
2014,FR,0.6219512195121951,0.028225806451612902
2015,FR,0.6157024793388429,0.024291497975708502
2016,FR,0.6234817813765182,0.028225806451612902
2017,FR,0.6213991769547325,0.028225806451612902
2018,FR,0.6204081632653061,0.02834008097165992
2019,FR,0.625,0.028
2020,FR,0.6204081632653061,0.028
2021,FR,0.6141078838174274,0.024390243902439025
2022,FR,0.6219512195121951,0.02834008097165992
1970,GB,0.0,
1971,GB,0.27638190954773867,0.27638190954773867
1972,GB,0.2376237623762376,0.2780487804878049
1973,GB,0.27884615384615385,0.2048780487804878
1974,GB,0.27053140096618356,0.22115384615384615
1975,GB,0.22167487684729065,0.24056603773584906
1976,GB,0.25118483412322273,0.2545454545454545
1977,GB,0.23671497584541062,0.18691588785046728
1978,GB,0.2764976958525346,0.19724770642201836
1979,GB,0.22596153846153846,0.21171171171171171
1980,GB,0.2300469483568075,0.19004524886877827
1981,GB,0.22535211267605634,0.1324200913242009
1982,GB,0.19811320754716982,0.13513513513513514
1983,GB,0.22897196261682243,0.11363636363636363
1984,GB,0.2577777777777778,0.14410480349344978
1985,GB,0.24663677130044842,0.15611814345991562
1986,GB,0.2544642857142857,0.1206896551724138
1987,GB,0.2544642857142857,0.09606986899563319
1988,GB,0.2318181818181818,0.10480349344978165
1989,GB,0.23873873873873874,0.0881057268722467
1990,GB,0.24888888888888888,0.08296943231441048
1991,GB,0.25862068965517243,0.07659574468085106
1992,GB,0.24,0.05150214592274678
1993,GB,0.2565217391304348,0.05603448275862069
1994,GB,0.2796610169491525,0.07112970711297072
1995,GB,0.26609442060085836,0.06666666666666667
1996,GB,0.2742616033755274,0.06224066390041494
1997,GB,0.2803347280334728,0.05737704918032787
1998,GB,0.2711864406779661,0.045454545454545456
1999,GB,0.2791666666666667,0.061224489795918366
2000,GB,0.2875,0.056910569105691054
2001,GB,0.2833333333333333,0.045081967213114756
2002,GB,0.2803347280334728,0.028925619834710745
2003,GB,0.29218106995884774,0.04081632653061224
2004,GB,0.28512396694214875,0.032520325203252036
2005,GB,0.28512396694214875,0.032520325203252036
2006,GB,0.29959514170040485,0.03614457831325301
