,AD,AE,AF,AG,AL,AM,AO,AR,AS,AT,AU,AW,AX,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BM,BN,BO,BR,BS,BT,BW,BY,BZ,CA,CD,CF,CG,CH,CI,CL,CM,CN,CO,CR,CU,CV,CW,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,ER,ES,ET,FI,FJ,FK,FM,FO,FR,GA,GB,GD,GE,GF,GH,GI,GL,GM,GN,GP,GQ,GR,GT,GU,GW,GY,HK,HN,HR,HT,HU,ID,IE,IL,IM,IN,IQ,IR,IS,IT,JE,JM,JO,JP,KE,KG,KH,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MG,MK,ML,MM,MN,MO,MP,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NC,NE,NG,NI,NL,NO,NP,NU,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PR,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SI,SJ,SK,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TD,TG,TH,TJ,TL,TM,TN,TO,TR,TT,TW,TZ,UA,UG,US,UY,UZ,VA,VC,VE,VG,VI,VN,VU,WS,XK,YE,ZA,ZM,ZW
FI,0.0,3.7166666666666663,0.0,0.0,0.5,0.0,0.0,5.119709639953543,0.0,44.017950114181154,70.328938133501,0.0,0.0,0.2,0.125,0.0,1.2958333333333334,46.44239832129965,0.0,5.282102668083324,0.0,0.0,0.0,0.0,0.0,0.0,13.072148867392768,0.0,0.0,0.5,2.9166666666666665,0.0,81.69014934978678,0.0,0.0,0.0,64.43291637449343,0.0,4.484806815524901,0.2857142857142857,81.30617264232218,3.3805966253086126,0.6666666666666666,0.75,0.0,0.0,1.4,25.95715784040098,248.07978807123143,0.0,96.20763377680686,0.0,0.0,0.8333333333333333,0.007804878048780488,46.62552191932622,4.165873015873015,0.0,79.78462044666674,1.2301587301587302,9819.096081045123,0.0,0.0,0.0,0.7285714285714286,121.75360674558823,0.0,309.7856957687991,0.0,0.7435515873015872,0.0,1.7333333333333334,0.0,0.1,0.825,0.0,0.0,0.0,15.552483022545657,0.0,0.0,0.0,0.0,3.5119047619047623,0.0,2.4440165792714295,0.0,30.258721345248638,0.5,34.54762315576894,15.7859109809673,0.0,27.23464777160894,0.0,6.071276595744681,6.683513402274015,86.43521083471734,0.0,0.4,0.8,73.63982779217007,0.7833333333333333,0.5,0.0,0.0,0.0,9.664181411260554,1.2095238095238094,0.0,0.0,0.0,1.0,0.0,0.8666666666666667,1.5714285714285714,0.5,0.0,5.768448934577966,2.2,6.8011904761904765,1.65,2.0247899159663865,0.0,0.9666666666666666,1.0,0.5,0.5,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17692307692307693,0.20202020202020202,0.16666666666666666,3.2261294261294258,6.083995354239257,1.7833333333333332,0.0,0.0,0.1,1.25,0.3333333333333333,128.7304610166729,81.56839849871247,1.1666666666666665,0.0,15.90750078381657,0.8,0.0,1.909174159174159,0.0,0.0,0.14285714285714285,4.0181818181818185,36.960477622181315,0.30952380952380953,0.2,18.30147717779296,0.0,0.0,1.5666666666666667,0.0,13.540220890220889,5.11953781512605,106.05188346028889,0.0,2.9464285714285716,0.0,0.0,1.4166666666666665,245.12547684039845,14.77915112026365,4.5095238095238095,0.0,12.145850967194814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,8.792857142857144,0.8,0.0,0.0,3.532857142857143,0.0,22.400788737141674,0.0,8.947501704048932,2.6,7.808911250040282,1.0,486.66143204532983,0.16666666666666666,1.30184331797235,0.0,0.0,0.6428571428571428,0.0,0.0,0.5769230769230769,0.0,0.0,0.0,0.6666666666666666,8.68823249920811,0.0,0.0
FJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.527738927738927,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.2188852813852815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,77.7728146853147,0.0,0.0,0.0,0.75,0.0,1.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.8333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3500000000000005,0.75,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5944055944055944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.4511904761904764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.709523809523809,0.0,0.0,0.25,0.0,0.7428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.0,4.976788897377133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,0.0,0.0,22.395836516424747,0.1,0.0,0.7921568627450981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25882352941176473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4648841354723703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817265087853323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,0.5,9.866374269005847,1.0,0.14285714285714285,2.3194444444444446,14.619026602422908,2.1934065934065936,108.77621863603778,0.0,211.96545417505644,405.38669479697955,0.0,0.0,3.0312271062271066,1.1276315789473683,0.1,7.218398268398269,836.799283428278,39.42928264545912,50.058689877938136,0.7833333333333333,22.02063492063491,29.450674432132228,0.09302325581395349,0.7142857142857143,6.188492063492063,377.60400327536456,0.0,0.2,0.0,10.034130575307046,2.2391774891774894,956.0814501309334,2.8710317460317456,3.4523199023199025,8.092673992673992,794.8619363294545,33.700559024663875,103.54534425199695,50.06412825736355,496.8717047160623,54.36463242427884,6.438314300079005,13.384559884559886,0.3333333333333333,0.0,10.109778719747485,169.38457230990247,1575.0915457413628,2.25,171.73069552005134,0.0,0.5714285714285714,368.8603021356082,9.509616606762998,16.482796819404093,27.135076560866025,0.0,921.7191404161767,2.275,120.4381453385411,0.75,0.25,0.0,0.1,101978.39859374666,7.198321123321123,1467.6891971402201,0.0,4.858630952380952,3.8424963924963924,0.8666666666666667,0.14285714285714285,0.5192307692307693,0.08333333333333333,0.5,32.29403958614484,0.0,152.17291299562007,1.3158119658119658,0.0,1.0,1.833333333333333,25.635328560328556,0.0,21.075459768153383,0.75,104.45246040306057,14.834690309690307,97.00679091462851,149.21685450077246,0.6666666666666666,265.2608163161771,0.5588235294117647,59.28104791235599,25.547115360702318,1111.8225319877467,0.16666666666666666,0.9166666666666666,6.621428571428574,492.5688664674391,10.986805555555557,0.7272727272727273,8.112476412476415,0.0,0.0,114.59915182112645,4.13859649122807,0.0,6.344444444444445,3.6714285714285717,105.31200600654935,0.0,0.0,2.704761904761905,0.0,0.0,13.384437784437784,64.3482026143791,2.880429292929293,2.1714285714285717,339.3248090417206,15.261327561327562,4.052380952380953,3.0,28.136444111444114,3.4166666666666665,29.072353463529943,0.0,0.6842105263157895,0.25,0.0,5.776190476190477,1.8642857142857143,0.3205128205128205,2.2864468864468863,1.926190476190476,0.3666666666666667,0.5761904761904761,146.09238271681747,22.865945165945163,5.542857142857143,19.024603174603175,36.79998721085677,5.480014430014429,0.09090909090909091,502.68899699780627,159.423196371788,5.291666666666667,0.0,58.96388637974454,6.1912698412698415,2.218571428571429,5.639008214008213,9.19484126984127,0.1111111111111111,8.058705183705184,21.86909785653391,257.3656049106843,3.6267435179199885,2.0,177.38951572866813,0.0,0.0,10.811904761904762,24.31970076706919,147.96417385000973,25.1264665944689,378.5729077080475,1.2769230769230768,31.145871022652546,0.0,1.2,2.626984126984127,258.76371978348,71.06622574279358,36.816871446106724,0.0,50.92175970318351,0.0,0.0,44.68256367815191,0.0,0.5,1.5227272727272727,0.0,0.7142857142857143,0.0,6.558333333333334,0.0,4.1305555555555555,5.279545454545454,43.7619665422297,4.683261183261183,0.0,0.0,377.4101703375817,0.0,71.20925279331472,0.625,55.25640905162479,5.428088578088579,64.40848040848041,3.9754329004329003,3255.3793628988756,14.986940836940835,4.1248917748917755,0.0,0.0,22.386850649350652,4.561904761904762,0.125,47.06254313319529,0.3333333333333333,0.0,0.0,2.808333333333333,73.04191603585791,0.375,1.0769230769230769
GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1785714285714284,1.3297619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8269230769230769,0.0,0.0,0.0,0.5285714285714286,1.4,0.0,2.1307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.043252069567859,0.0,0.18596491228070175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.141880341880341,32.252228224132246,0.9145363408521303,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.22424242424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.035014005602241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.18596491228070175,0.0,0.13333333333333333,1.78011988011988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333333,0.0,0.0
GB,0.0,40.71967418546368,1.4630952380952382,1.2666666666666666,1.092857142857143,4.024339392511546,0.7252747252747253,64.63210418807637,0.0,287.1657688971633,1585.1031305821798,0.0,0.0,3.1904761904761902,3.666374269005848,3.68843537414966,50.92094155844154,479.50043433010745,4.733427150764613,33.827573344526186,8.561111111111112,3.0576923076923075,1.0416666666666665,0.5697674418604651,3.491666666666667,5.996992481203007,304.3468456608981,0.9166666666666666,0.14285714285714285,4.567816091954022,12.732142857142856,0.6,1205.5000232616783,0.35555555555555557,0.0,1.6916666666666667,709.8478641712757,1.0333333333333332,86.87188439462928,5.740909090909092,1232.1043925090014,41.88702158157235,5.769425019425021,10.727489177489177,0.2857142857142857,0.0,62.862907027612934,153.4787193222737,2260.293682081173,0.125,359.4672461528282,1.8888888888888888,0.9318181818181819,17.35247493734336,5.287296133847328,38.94755615728056,83.75536996723332,0.0,1100.293930968603,17.10871073371073,289.70754156396265,1.8749999999999998,1.6857142857142855,0.0,0.8862745098039215,1454.0092874925783,0.8478696741854637,126786.70779934574,0.6345238095238095,4.765588503568043,0.6222222222222222,37.88959026952385,2.0595238095238093,1.797134238310709,11.60503968938504,0.0,0.13742690058479531,0.0,355.635981534831,1.5296703296703298,0.5,0.9431372549019608,0.0,126.76890599596477,0.0,40.1864825973698,0.0,113.9435970032809,19.942480558657017,481.2317988756691,198.62370741008039,2.1666666666666665,374.04170154446615,8.77983193277311,147.65795191990713,39.11828657095116,1229.199454254878,3.288095238095238,9.80867417606548,35.14574694311537,697.7634460441153,58.46739106763195,0.0,2.6339590964590966,0.25,0.0,171.58929788030417,21.791943093026685,1.05,3.0785714285714283,1.2666666666666666,11.95744900524312,0.0,0.825,24.90270285270284,0.6666666666666666,0.5,16.097904246291343,18.265476190476193,8.569089831210325,11.593131868131866,13.985293192646129,1.3611111111111112,1.8357142857142854,0.75,5.34585137085137,5.053571428571429,3.2851445123503944,2.114102564102564,6.582878671036566,3.916666666666667,0.0,0.15384615384615385,0.13333333333333333,3.8328754578754576,27.144383394383386,4.236544011544012,4.548611111111112,26.744753491472068,164.0668541072124,203.51994394494375,4.707870370370371,0.3333333333333333,1.5564685314685316,46.677614825834645,0.5909090909090909,1119.1645141757685,320.92803945462055,12.06920426065163,0.0,343.3884291517432,17.846047008547007,8.098304473304474,18.035313882024408,0.0,1.8666666666666667,18.809022258557864,88.40451199127676,236.3628648272273,11.725414910237287,6.461538461538462,239.01397970637046,0.0,0.85,31.644400223432484,1.2858395989974936,59.46548602585795,37.51811563583293,303.68285133801425,2.5472222222222225,80.38864046124824,0.0,2.562121212121212,7.255982905982906,570.1920427335117,203.56563884523342,57.32719467535737,3.322619047619048,47.62714061396575,1.6166666666666667,0.375,5.5678876678876685,1.025,0.0,10.464438502673795,0.0,0.16666666666666666,0.0,13.318681318681318,1.869047619047619,0.1111111111111111,0.1,109.21234739999025,4.76031746031746,0.0,0.0,9.701949892450049,0.0,172.39754609880785,5.075641025641026,140.021131889683,40.58634394501266,49.053105892190665,41.58288343202134,6144.879809400926,5.40017825311943,1.6866446725317692,0.5611111111111111,0.0,13.391049119009644,4.015873015873016,0.4,23.903903697893462,0.38888888888888884,0.0,1.1666666666666665,2.033333333333333,280.13443623467913,10.300501462139394,13.179323049049215
GD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8023809523809522,26.07777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.619047619047619,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29166666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.1714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2095238095238092,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.75,16.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0.95,0.0,0.0,1.3095238095238095,0.0,0.0,0.0,0.9166666666666666,0.0,0.058823529411764705,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.0,0.0,0.0,1.5317173023055375,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.9626696832579186,7.3390553592929635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,3.1625,0.0,0.3700396825396825,0.0,0.0,0.0,0.0,3.9101190476190477,0.0,4.99592067140021,0.16666666666666666,241.03524944298704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6897759103641457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1875,2.3785714285714286,0.0,0.7833333333333333,0.0,0.6666666666666666,0.0,7.876190476190477,0.0,0.0,0.0,1.3181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3237807943690297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,1.1666666666666665,1.7384060086436126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,5.045776007925377,0.0,0.0,0.0,0.0,0.0,1.2333333333333334,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7416666666666665,0.0,22.196756429844662,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
GF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.19090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,3.478210678210678,0.0,0.2111111111111111,0.0,0.0,13.512734487734487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9448773448773448,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.9936147186147184,0.0,0.0,0.0,0.0,0.0,1.7119047619047618,1.051948051948052,0.6166666666666667,0.0,1.9861111111111112,0.0,0.6428571428571428,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,2.746969696969697,0.7,0.0,0.3666666666666667,3.919877344877346,0.0,0.0,0.0,0.0,0.0,0.0,0.625,11.89043340172372,0.0,3.405952380952381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.1111111111111111,1.5333333333333332,0.0,0.0,0.0,0.0,1.0166666666666666,0.06666666666666667,33.70869749057605,0.0,0.0,0.0,601.6938845257631,0.0,0.0,0.9779569892473118,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,3.761904761904762,0.2,0.0,0.0,1.297222222222222,0.0,0.0,0.0,5.8047619047619055,2.775923096511332,0.0,0.0,0.0,0.0,1.2023809523809526,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8438300051203277,0.2,1.75,0.0,0.0,0.2,2.9777777777777774,0.0,4.785714285714286,1.1666666666666665,0.0,0.0,0.3333333333333333,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.7599067599067598,0.16666666666666666,0.0,0.0,0.3472222222222222,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,5.157142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.991666666666667,1.18409825468649,0.0,0.9744810744810745,49.94650349650351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.226190476190476,0.0,0.0,0.0,0.0,4.542063492063493,3.694444444444444,0.35384615384615387
