year,country,cluster
1991,HK,2.0
1991,HR,0.0
1991,HU,2.0
1991,IE,7.0
1991,IL,7.0
1991,IN,5.0
1991,IT,2.0
1991,JP,2.0
1991,KE,7.0
1991,KR,2.0
1991,KW,2.0
1991,MX,0.0
1991,MY,7.0
1991,NG,7.0
1991,NL,2.0
1991,NO,7.0
1991,NZ,7.0
1991,PE,0.0
1991,PK,7.0
1991,PL,5.0
1991,PT,2.0
1991,RO,5.0
1991,RS,5.0
1991,RU,5.0
1991,SA,7.0
1991,SE,7.0
1991,SG,2.0
1991,SI,2.0
1991,SK,5.0
1991,TH,7.0
1991,TR,7.0
1991,TW,5.0
1991,UA,5.0
1991,US,7.0
1991,VE,7.0
1991,ZA,7.0
1992,AR,2.0
1992,AT,2.0
1992,AU,10.0
1992,BE,10.0
1992,BG,5.0
1992,BR,10.0
1992,BY,5.0
1992,CA,10.0
1992,CH,2.0
1992,CL,10.0
1992,CN,5.0
1992,CO,0.0
1992,CR,0.0
1992,CU,10.0
1992,CZ,2.0
1992,DE,2.0
1992,DK,7.0
1992,EG,5.0
1992,ES,2.0
1992,FI,7.0
1992,FR,2.0
1992,GB,10.0
1992,GR,5.0
1992,HK,0.0
1992,HR,10.0
1992,HU,2.0
1992,IE,10.0
1992,IL,10.0
1992,IN,5.0
1992,IT,7.0
1992,JP,2.0
1992,KE,10.0
1992,KR,5.0
1992,KW,2.0
1992,LV,0.0
1992,MX,10.0
1992,MY,10.0
1992,NG,10.0
1992,NL,2.0
1992,NO,7.0
1992,NZ,10.0
1992,PE,0.0
1992,PK,7.0
1992,PL,5.0
1992,PT,2.0
1992,RO,5.0
1992,RS,5.0
1992,RU,5.0
1992,SA,7.0
1992,SE,7.0
1992,SG,2.0
1992,SI,0.0
1992,SK,5.0
1992,TH,7.0
1992,TR,7.0
1992,TW,5.0
1992,UA,5.0
1992,US,10.0
1992,VE,2.0
1992,ZA,10.0
1993,AR,2.0
1993,AT,7.0
1993,AU,10.0
1993,BE,10.0
1993,BG,5.0
1993,BR,10.0
1993,BY,5.0
1993,CA,10.0
1993,CH,2.0
1993,CL,10.0
1993,CN,5.0
1993,CO,0.0
1993,CR,0.0
1993,CU,10.0
1993,CZ,2.0
1993,DE,2.0
1993,DK,7.0
1993,EG,5.0
1993,ES,2.0
1993,FI,7.0
1993,FR,2.0
1993,GB,10.0
1993,GR,5.0
1993,HK,2.0
1993,HR,10.0
1993,HU,2.0
1993,IE,10.0
1993,IL,10.0
1993,IN,5.0
1993,IT,7.0
1993,JP,2.0
1993,KE,10.0
1993,KR,5.0
1993,LV,2.0
1993,MX,10.0
1993,MY,10.0
1993,NG,10.0
1993,NL,2.0
1993,NO,7.0
1993,NZ,10.0
1993,PE,0.0
1993,PK,7.0
1993,PL,2.0
1993,PT,2.0
1993,RO,5.0
1993,RS,5.0
1993,RU,5.0
1993,SA,7.0
1993,SE,7.0
1993,SG,2.0
1993,SI,2.0
1993,SK,5.0
1993,TH,7.0
1993,TR,7.0
1993,TW,5.0
1993,UA,5.0
1993,US,10.0
1993,VE,10.0
1993,ZA,10.0
1994,AR,2.0
1994,AT,7.0
1994,AU,10.0
1994,BE,10.0
1994,BG,5.0
1994,BR,10.0
1994,BY,5.0
1994,CA,10.0
1994,CH,7.0
1994,CL,10.0
1994,CN,5.0
1994,CO,0.0
1994,CR,0.0
1994,CU,10.0
1994,CZ,5.0
1994,DE,5.0
1994,DK,7.0
1994,EG,5.0
1994,ES,2.0
1994,FI,7.0
1994,FR,2.0
1994,GB,10.0
1994,GR,5.0
1994,HK,5.0
1994,HR,10.0
1994,HU,2.0
1994,IE,10.0
1994,IL,10.0
1994,IN,5.0
1994,IR,5.0
1994,IT,7.0
1994,JP,5.0
1994,KE,0.0
1994,KR,5.0
1994,LV,5.0
1994,MA,0.0
1994,MX,10.0
1994,MY,10.0
1994,NG,0.0
1994,NL,2.0
1994,NO,7.0
1994,NZ,10.0
1994,PE,0.0
1994,PK,7.0
1994,PL,5.0
1994,PT,5.0
1994,RO,5.0
1994,RS,5.0
1994,RU,5.0
1994,SA,7.0
1994,SE,7.0
1994,SG,5.0
1994,SI,5.0
1994,SK,5.0
1994,TH,7.0
1994,TR,7.0
1994,TW,5.0
1994,UA,5.0
1994,US,10.0
1994,VE,10.0
1994,ZA,10.0
1995,AR,2.0
1995,AT,7.0
1995,AU,10.0
1995,BE,10.0
1995,BG,5.0
1995,BR,10.0
1995,BY,5.0
1995,CA,10.0
1995,CH,7.0
1995,CL,10.0
1995,CN,5.0
1995,CO,0.0
1995,CR,0.0
1995,CU,10.0
1995,CZ,2.0
1995,DE,2.0
1995,DK,7.0
1995,EE,5.0
1995,EG,5.0
1995,ES,2.0
1995,FI,7.0
1995,FR,2.0
1995,GB,10.0
1995,GR,5.0
1995,HK,2.0
1995,HR,10.0
1995,HU,2.0
1995,IE,10.0
1995,IL,10.0
1995,IN,5.0
1995,IR,2.0
1995,IT,7.0
1995,JP,2.0
1995,KE,0.0
1995,KR,5.0
1995,LV,2.0
1995,MA,0.0
1995,MX,10.0
1995,MY,10.0
1995,NG,0.0
1995,NL,10.0
1995,NO,7.0
1995,NZ,10.0
1995,PE,0.0
1995,PK,7.0
1995,PL,2.0
1995,PT,2.0
1995,RO,5.0
1995,RS,5.0
1995,RU,5.0
1995,SA,7.0
1995,SE,7.0
1995,SG,2.0
1995,SI,2.0
1995,SK,5.0
1995,TH,7.0
1995,TR,7.0
1995,TW,5.0
1995,UA,5.0
1995,US,10.0
1995,VE,10.0
1995,ZA,10.0
1996,AR,2.0
1996,AT,7.0
1996,AU,10.0
1996,BE,7.0
1996,BG,5.0
1996,BR,10.0
1996,BY,5.0
1996,CA,10.0
1996,CH,7.0
1996,CL,10.0
1996,CN,5.0
1996,CO,0.0
1996,CR,0.0
1996,CU,10.0
1996,CZ,2.0
1996,DE,2.0
1996,DK,7.0
1996,EE,5.0
1996,EG,5.0
1996,ES,2.0
1996,FI,7.0
1996,FR,2.0
1996,GB,10.0
1996,GR,5.0
1996,HK,5.0
1996,HR,10.0
1996,HU,2.0
1996,ID,10.0
1996,IE,10.0
1996,IL,7.0
1996,IN,5.0
1996,IR,2.0
1996,IT,7.0
1996,JP,2.0
1996,KE,10.0
1996,KR,5.0
1996,LV,5.0
1996,MA,0.0
1996,MX,10.0
1996,MY,10.0
1996,NG,10.0
1996,NL,7.0
1996,NO,7.0
1996,NZ,10.0
1996,PE,0.0
1996,PK,7.0
1996,PL,2.0
1996,PT,2.0
1996,RO,5.0
1996,RS,5.0
1996,RU,5.0
1996,SA,7.0
1996,SE,7.0
1996,SG,5.0
1996,SI,5.0
1996,SK,5.0
1996,TH,7.0
1996,TR,7.0
1996,TW,5.0
1996,UA,5.0
1996,US,10.0
1996,VE,10.0
1996,ZA,10.0
1997,AR,2.0
1997,AT,7.0
1997,AU,7.0
1997,BE,7.0
1997,BG,5.0
1997,BR,11.0
1997,BY,5.0
1997,CA,7.0
1997,CH,7.0
1997,CL,11.0
1997,CN,5.0
1997,CO,11.0
1997,CR,11.0
1997,CU,11.0
1997,CZ,5.0
1997,DE,5.0
1997,DK,7.0
1997,EE,5.0
1997,EG,5.0
1997,ES,2.0
1997,FI,7.0
1997,FR,2.0
1997,GB,7.0
1997,GR,5.0
1997,HK,5.0
1997,HR,11.0
1997,HU,2.0
1997,ID,11.0
1997,IE,7.0
1997,IL,7.0
1997,IN,5.0
1997,IR,5.0
1997,IT,7.0
1997,JP,2.0
1997,KE,7.0
1997,KR,5.0
1997,KW,5.0
1997,LV,5.0
1997,MA,0.0
1997,MX,11.0
1997,MY,7.0
1997,NG,7.0
1997,NL,7.0
1997,NO,7.0
1997,NZ,11.0
1997,PE,11.0
1997,PK,7.0
1997,PL,2.0
1997,PR,11.0
1997,PT,2.0
1997,RO,5.0
1997,RS,5.0
1997,RU,5.0
1997,SA,7.0
1997,SE,7.0
1997,SG,5.0
1997,SI,5.0
1997,SK,5.0
1997,TH,7.0
1997,TR,7.0
1997,TW,5.0
1997,UA,5.0
1997,US,7.0
1997,VE,11.0
1997,ZA,11.0
1998,AM,5.0
1998,AR,2.0
1998,AT,7.0
1998,AU,10.0
1998,BD,7.0
1998,BE,7.0
1998,BG,5.0
1998,BR,10.0
1998,BY,5.0
1998,CA,10.0
1998,CH,7.0
1998,CL,10.0
1998,CN,5.0
1998,CO,10.0
1998,CR,10.0
1998,CU,10.0
1998,CZ,5.0
1998,DE,5.0
1998,DK,7.0
1998,DZ,10.0
1998,EE,5.0
1998,EG,5.0
1998,ES,2.0
1998,FI,7.0
1998,FR,2.0
1998,GB,10.0
1998,GR,5.0
1998,HK,5.0
1998,HR,10.0
1998,HU,2.0
1998,ID,10.0
1998,IE,10.0
1998,IL,7.0
1998,IN,5.0
1998,IR,5.0
1998,IT,7.0
1998,JO,5.0
1998,JP,5.0
1998,KE,7.0
1998,KR,5.0
1998,KW,5.0
1998,LT,5.0
1998,LV,5.0
1998,MA,0.0
1998,MX,10.0
1998,MY,10.0
1998,NG,7.0
1998,NL,7.0
1998,NO,7.0
1998,NZ,10.0
1998,PE,0.0
1998,PK,7.0
1998,PL,2.0
1998,PR,10.0
1998,PT,2.0
1998,RO,5.0
1998,RS,5.0
1998,RU,5.0
1998,SA,7.0
1998,SE,7.0
1998,SG,5.0
1998,SI,5.0
1998,SK,5.0
1998,TH,7.0
1998,TR,7.0
1998,TW,5.0
1998,UA,5.0
1998,US,7.0
1998,VE,10.0
1998,ZA,10.0
1999,AM,5.0
1999,AR,7.0
1999,AT,7.0
1999,AU,10.0
1999,BD,10.0
1999,BE,10.0
1999,BG,5.0
1999,BR,10.0
1999,BY,5.0
1999,CA,10.0
1999,CH,7.0
1999,CL,10.0
1999,CN,5.0
1999,CO,0.0
1999,CR,0.0
1999,CU,10.0
1999,CZ,5.0
1999,DE,5.0
1999,DK,7.0
1999,DZ,10.0
1999,EE,5.0
1999,EG,5.0
1999,ES,7.0
1999,FI,7.0
1999,FR,7.0
1999,GB,10.0
1999,GR,5.0
1999,HK,5.0
1999,HR,10.0
1999,HU,7.0
1999,ID,10.0
1999,IE,10.0
1999,IL,7.0
1999,IN,5.0
1999,IR,5.0
1999,IT,7.0
1999,JO,5.0
1999,JP,5.0
1999,KE,10.0
1999,KR,5.0
1999,KW,5.0
1999,LT,5.0
1999,LV,5.0
1999,MA,0.0
1999,MX,10.0
1999,MY,10.0
1999,NG,10.0
1999,NL,7.0
1999,NO,7.0
1999,NZ,10.0
1999,PE,0.0
1999,PH,10.0
1999,PK,7.0
1999,PL,5.0
1999,PR,10.0
