index,country,from_start,diag
1995,AZ,0.3878296901552715,0.24370561419478817
1996,AZ,0.3031452505136715,0.23234311422805914
1997,AZ,0.3802263802263802,0.2184836658520869
1998,AZ,0.2815315315315315,0.24482174482174476
1999,AZ,0.36459316459316454,0.22338052338052333
2000,AZ,0.37237237237237236,0.1762080262080262
2001,AZ,0.4542627734117095,0.11693414884904238
2002,AZ,0.3877325601463532,0.10601283602017274
2003,AZ,0.39052514052514053,0.04392489306282402
2004,AZ,0.38019598545914335,0.0783455520297625
2005,AZ,0.40001208104656377,0.0623504629856717
2006,AZ,0.3481338481338481,0.08948850328160673
2007,AZ,0.3078754430105781,0.11108212459563808
2008,AZ,0.37182744875052565,0.12212192201797188
2009,AZ,0.330764437907295,0.11656445722379791
2010,AZ,0.3507913199543155,0.05005394228175855
2011,AZ,0.3134257853358977,0.06224226503392965
2012,AZ,0.3534109649217562,0.08887939754482477
2013,AZ,0.3653819108364562,0.08868696867388826
2014,AZ,0.36586586586586584,0.09648860557951466
2015,AZ,0.3349634731924149,0.06956993544466547
2016,AZ,0.2861188255925098,0.12799898584825267
2017,AZ,0.3627792603293717,0.1247720668069982
2018,AZ,0.3441058449754102,0.03622624852023518
2019,AZ,0.3540777619724988,0.05385080732906823
2020,AZ,0.3484276355563485,0.07741496055722215
2021,AZ,0.35930129915092307,0.07065825170492783
2022,AZ,0.37702449221813666,0.0834951442129765
1970,BA,0.0,0.0
1971,BA,0.7747747747747747,0.7747747747747747
1972,BA,0.5495495495495496,1.0
1973,BA,0.5270270270270271,0.7747747747747747
1974,BA,0.25450450450450446,0.5247747747747747
1975,BA,0.7747747747747747,0.5495495495495496
1976,BA,0.5247747747747747,0.3018018018018017
1977,BA,0.292042042042042,0.44969969969969964
1978,BA,0.7747747747747747,0.6855426855426855
1979,BA,0.7747747747747747,0.1891891891891892
1980,BA,0.4744744744744744,0.3993993993993994
1981,BA,0.75,0.3663663663663663
1982,BA,0.5945945945945946,0.23123123123123124
1983,BA,0.7567567567567568,0.26126126126126126
1984,BA,0.6332046332046332,0.25225225225225223
1985,BA,0.7747747747747747,0.18904618904618903
1986,BA,0.7522522522522521,0.1881881881881882
1987,BA,0.6021021021021021,0.20270270270270271
1988,BA,0.6683046683046683,0.12871962871962872
1989,BA,0.6332046332046332,0.20662220662220662
1990,BA,0.5940646528881821,0.2555076084487849
